% time_sec delay_sec
1.1935 0.0933776
1.1935 0.0933776
1.29348 0.0933586
1.39371 0.0935857
1.49314 0.397036
1.49368 0.0935594
1.59369 0.0935731
1.69372 0.0935994
1.79373 0.0936048
1.79558 0.396798
1.89371 0.0935851
1.99427 0.293478
1.99677 0.096633
1.9989 0.100775
2.00302 0.100863
2.09495 0.188759
2.10271 0.100555
2.10695 0.100759
2.11106 0.100831
2.11503 0.100771
2.11901 0.100718
2.12541 0.103086
2.12817 0.101809
2.13343 0.101019
2.13689 0.100446
2.141 0.100519
2.1451 0.100591
2.14933 0.100791
2.15293 0.100352
2.15704 0.100424
2.16146 0.100819
2.16557 0.100891
2.17108 0.102372
2.175 0.100236
2.17917 0.100371
2.18359 0.100765
2.18763 0.100769
2.18776 0.100897
2.19353 0.10263
2.19609 0.0959489
2.19673 0.100624
2.20115 0.101013
2.205 0.100825
2.20917 0.10096
2.2093 0.101088
2.21334 0.101095
2.21866 0.102385
2.22354 0.101211
2.22937 0.103011
2.23258 0.102188
2.23701 0.102579
2.24092 0.10246
2.2456 0.103111
2.24573 0.10324
2.24984 0.103315
2.25408 0.103518
2.25844 0.103847
2.26402 0.105394
2.26415 0.105522
2.26838 0.103706
2.27249 0.103775
2.27647 0.103721
2.28102 0.104244
2.28526 0.104445
2.29045 0.105604
2.29436 0.105482
2.29949 0.106575
2.30167 0.101526
2.30442 0.106296
2.30865 0.106493
2.31468 0.108485
2.31872 0.106478
2.3236 0.10732
2.32853 0.108222
2.33302 0.108679
2.33757 0.109199
2.34194 0.109527
2.34637 0.109922
2.35066 0.110188
2.35509 0.110582
2.36061 0.11005
2.36433 0.109737
2.36876 0.110131
2.37318 0.110523
2.37704 0.110341
2.38056 0.109837
2.38512 0.110359
2.38916 0.110366
2.39352 0.110695
2.39904 0.112176
2.39917 0.112304
2.40263 0.109715
2.40635 0.106206
2.41205 0.109893
2.41628 0.110093
2.42065 0.110421
2.42456 0.110302
2.42873 0.110437
2.43296 0.110634
2.43732 0.110963
2.44143 0.111035
2.44631 0.111881
2.45067 0.110195
2.45452 0.110014
2.4587 0.110151
2.46287 0.110289
2.46704 0.110427
2.47108 0.110436
2.47493 0.110251
2.47884 0.110132
2.48314 0.110398
2.48821 0.111432
2.49353 0.110702
2.49706 0.110195
2.50193 0.111034
2.5059 0.105763
2.50603 0.109925
2.51059 0.110445
2.51463 0.110454
2.51835 0.110141
2.52245 0.110213
2.52611 0.109837
2.5315 0.111187
2.53682 0.11248
2.53695 0.112608
2.54452 0.110094
2.5485 0.11004
2.55267 0.110178
2.55703 0.110507
2.56089 0.110325
2.56499 0.110397
2.56935 0.110726
2.57333 0.110669
2.57821 0.109495
2.58289 0.110146
2.58719 0.110409
2.59084 0.11003
2.59514 0.110293
2.59963 0.110751
2.60418 0.11127
2.60823 0.110101
2.61271 0.110556
2.61657 0.110374
2.6208 0.110574
2.62613 0.111867
2.63093 0.110624
2.63501 0.110665
2.63892 0.110546
2.64322 0.110812
2.64675 0.110307
2.65086 0.110379
2.65496 0.110451
2.65913 0.110589
2.66465 0.112073
2.66837 0.109746
2.67312 0.110457
2.67659 0.10989
2.68069 0.109962
2.68499 0.110228
2.68897 0.110172
2.69333 0.110498
2.69737 0.110504
2.7025 0.111601
2.70602 0.105881
2.70615 0.110043
2.7107 0.110563
2.71674 0.112561
2.72007 0.109846
2.72476 0.110497
2.72848 0.110184
2.73271 0.110384
2.73759 0.111227
2.74131 0.110914
2.74496 0.110538
2.74882 0.110356
2.75446 0.111969
2.75825 0.109704
2.76255 0.10997
2.76268 0.110099
2.76698 0.110365
2.7671 0.110493
2.77115 0.110503
2.77474 0.110061
2.77865 0.109942
2.78295 0.110208
2.78725 0.110471
2.79129 0.110477
2.79668 0.109814
2.80007 0.109178
2.80584 0.105701
2.80597 0.111042
2.81008 0.109935
2.81431 0.110136
2.81829 0.110079
2.82243 0.110185
2.82634 0.110066
2.83166 0.111353
2.83211 0.111801
2.83494 0.110592
2.83923 0.110858
2.8445 0.112086
2.84835 0.109887
2.85245 0.109959
2.85669 0.11016
2.8608 0.110235
2.86484 0.110241
2.86952 0.110889
2.87317 0.110511
2.8733 0.110639
2.87721 0.11052
2.88286 0.112133
2.88633 0.109549
2.89069 0.109875
2.89524 0.110395
2.89954 0.110658
2.90428 0.111372
2.90916 0.111033
2.91281 0.110654
2.91654 0.110344
2.92058 0.110353
2.9243 0.11004
2.92885 0.11056
2.93405 0.111721
2.93841 0.110033
2.9429 0.110494
2.94669 0.110246
2.95086 0.110384
2.95477 0.110265
2.95901 0.110465
2.96292 0.110346
2.96697 0.110355
2.97299 0.11235
2.9762 0.10951
2.98031 0.109582
2.98461 0.109848
2.98884 0.110048
2.99353 0.110696
2.99725 0.110383
3.00231 0.111417
3.00617 0.106026
3.0063 0.110187
3.01066 0.110516
3.0146 0.110428
3.01871 0.1105
3.02416 0.111919
3.0282 0.109908
3.03269 0.110365
3.03744 0.111079
3.03757 0.111207
3.04097 0.110574
3.04466 0.110229
3.04864 0.110176
3.05281 0.110314
3.05717 0.110642
3.06211 0.11155
3.06647 0.109863
3.0666 0.109991
3.07052 0.109872
3.07456 0.109881
3.07873 0.110019
3.08297 0.110222
3.08714 0.11036
3.09099 0.110175
3.09529 0.110441
3.10402 0.109088
3.11357 0.111417
3.11775 0.109538
3.11787 0.109666
3.12198 0.109741
3.12641 0.110133
3.13077 0.110461
3.13456 0.110214
3.13898 0.110605
3.14328 0.110868
3.14681 0.110364
3.15226 0.111785
3.1563 0.109778
3.16048 0.109915
3.16484 0.110244
3.1692 0.110573
3.17305 0.110388
3.17703 0.110335
3.18069 0.109959
3.18512 0.110353
3.1907 0.1119
3.19506 0.110212
3.19897 0.110093
3.20385 0.110933
3.20667 0.106526
3.20795 0.109826
3.2127 0.110537
3.21642 0.110227
3.22056 0.11033
3.22434 0.110083
3.22896 0.110668
3.23307 0.11074
3.23743 0.111069
3.2432 0.11281
3.24333 0.112939
3.24616 0.109713
3.25065 0.110173
3.25463 0.110117
3.25893 0.110383
3.26258 0.110007
3.26676 0.110144
3.27086 0.110216
3.27497 0.110288
3.28004 0.111325
3.28421 0.109446
3.28882 0.110028
3.29312 0.110289
3.29664 0.109778
3.30216 0.11126
3.30581 0.105669
3.30594 0.109831
3.31068 0.110542
3.31427 0.1101
3.31844 0.110235
3.32242 0.110181
3.32653 0.110253
3.33268 0.112374
3.33717 0.110814
3.33762 0.111262
3.34096 0.110564
3.34468 0.11025
3.34856 0.1101
3.35254 0.110043
3.3569 0.110372
3.36101 0.110447
3.36518 0.110581
3.37011 0.111486
3.37435 0.10967
3.37871 0.109999
3.38275 0.110008
3.38718 0.1104
3.3908 0.109986
3.39503 0.110187
3.39946 0.110578
3.40407 0.111161
3.40837 0.110248
3.4126 0.110446
3.41273 0.110574
3.41646 0.110264
3.42197 0.111748
3.42653 0.110251
3.43108 0.110768
3.43474 0.110393
3.43871 0.110333
3.44288 0.110468
3.44679 0.110349
3.45153 0.111057
3.455 0.110487
3.46058 0.112034
3.46436 0.10977
3.46853 0.109904
3.47309 0.110424
3.47693 0.11024
3.47706 0.110368
3.4804 0.10967
3.48502 0.110258
3.48944 0.110644
3.48989 0.111092
3.49354 0.110713
3.49367 0.110841
3.49937 0.112511
3.4995 0.112639
3.50258 0.109664
3.50598 0.105834
3.50623 0.110124
3.512 0.111862
3.51637 0.110174
3.52047 0.110246
3.52451 0.110252
3.52881 0.110516
3.53304 0.110713
3.53689 0.110528
3.54125 0.110854
3.54529 0.11086
3.5508 0.112339
3.55093 0.112467
3.55407 0.109561
3.55837 0.109824
3.56241 0.109833
3.5669 0.110291
3.57069 0.110043
3.57479 0.110115
3.5787 0.109993
3.58351 0.11077
3.58858 0.111797
3.59287 0.110043
3.59736 0.110495
3.6028 0.111907
3.60556 0.105421
3.60582 0.109711
3.61012 0.109977
3.6141 0.109921
3.61839 0.110181
3.62237 0.110125
3.6266 0.110322
3.63096 0.110648
3.63461 0.110269
3.64048 0.112104
3.64413 0.109708
3.64811 0.109652
3.65235 0.109852
3.65658 0.11005
3.66017 0.109611
3.66447 0.109874
3.66838 0.109755
3.67268 0.110018
3.67755 0.110858
3.68166 0.108916
3.6857 0.108919
3.68954 0.108732
3.69371 0.108866
3.69762 0.108744
3.70294 0.110029
3.70454 0.104403
3.70615 0.108024
3.7107 0.10854
3.71448 0.10829
3.71807 0.107845
3.7182 0.107974
3.72268 0.108425
3.72806 0.109772
3.73172 0.107376
3.73531 0.106932
3.73544 0.10706
3.73929 0.106876
3.74262 0.106177
3.74608 0.105607
3.74993 0.10542
3.75346 0.104912
3.75711 0.104536
3.76176 0.10515
3.76555 0.102886
3.76863 0.101931
3.77183 0.101104
3.77549 0.100728
3.77902 0.100221
3.78383 0.101001
3.78819 0.101323
3.79331 0.102414
3.79658 0.0964379
3.79684 0.100728
3.80106 0.100923
3.80523 0.101055
3.81126 0.103049
3.81504 0.100782
3.81908 0.100789
3.8228 0.100473
3.82799 0.101629
3.83119 0.100802
3.83517 0.100745
3.83889 0.100432
3.84335 0.100855
3.84919 0.102659
3.85291 0.100329
3.8572 0.100592
3.8615 0.100855
3.86509 0.100413
3.86984 0.101124
3.87291 0.100169
3.87734 0.100564
3.88151 0.100699
3.88735 0.102499
3.89061 0.0997186
3.89446 0.0995309
3.89657 0.0964331
3.90061 0.10249
3.90465 0.100476
3.90843 0.100225
3.91279 0.100551
3.91728 0.101005
3.92139 0.101077
3.9251 0.100761
3.92905 0.10067
3.93296 0.100548
3.93886 0.102417
3.94312 0.100629
3.94694 0.100413
3.95085 0.100294
3.95503 0.100431
3.95887 0.100247
3.96349 0.100826
3.96362 0.100955
3.96708 0.100388
3.9715 0.100776
3.97163 0.100905
3.97709 0.102326
3.9817 0.100892
3.98587 0.101027
3.98933 0.100454
3.99478 0.101867
3.99664 0.0964952
3.99837 0.100244
4.00343 0.101271
4.00703 0.100835
4.01081 0.100585
4.01094 0.100713
4.01446 0.100206
4.01934 0.101046
4.02325 0.100924
4.02879 0.102433
4.02892 0.102561
4.03296 0.10055
4.037 0.100556
4.03713 0.100685
4.04085 0.100372
4.04483 0.100315
4.04913 0.100581
4.0531 0.100522
4.05714 0.100528
4.06156 0.10092
4.06698 0.102307
4.07102 0.100296
4.07513 0.100371
4.07905 0.100252
4.08367 0.100841
4.0872 0.100334
4.09303 0.102131
4.10447 0.100299
4.10845 0.100242
4.10858 0.100371
4.11281 0.100571
4.11858 0.102309
4.12294 0.100615
4.12797 0.101614
4.13092 0.100531
4.13506 0.100634
4.13519 0.100762
4.13929 0.100831
4.14378 0.101285
4.14391 0.101414
4.14702 0.100493
4.15112 0.100562
4.15715 0.102557
4.16132 0.100675
4.16517 0.10049
4.16966 0.100944
4.17331 0.100568
4.1771 0.100321
4.18152 0.100712
4.18621 0.101361
4.19069 0.101812
4.19543 0.10252
4.19639 0.0962528
4.19851 0.100387
4.20338 0.10122
4.20838 0.102187
4.21325 0.10101
4.21665 0.100374
4.22159 0.101276
4.22534 0.100993
4.22924 0.100868
4.23316 0.100749
4.23707 0.100627
4.24105 0.100571
4.24682 0.102309
4.25118 0.100618
4.25522 0.100623
4.25907 0.100439
4.26323 0.100571
4.26708 0.100386
4.27157 0.100837
4.27564 0.100877
4.27981 0.101012
4.28532 0.102496
4.29058 0.101698
4.2934 0.100483
4.29692 0.0967778
4.29852 0.102415
4.30384 0.101682
4.3075 0.101304
4.31102 0.100796
4.3148 0.100546
4.31945 0.10116
4.32387 0.101548
4.32823 0.101874
4.33176 0.10137
4.3369 0.102469
4.34081 0.100333
4.3453 0.100787
4.34902 0.100477
4.35294 0.100358
4.3571 0.100493
4.35723 0.100621
4.36134 0.100696
4.36551 0.100831
4.36993 0.101222
4.37494 0.102193
4.37936 0.100568
4.3836 0.100771
4.38783 0.100966
4.39334 0.102444
4.39629 0.0961486
4.3968 0.100696
4.40129 0.10115
4.40494 0.100768
4.4093 0.101094
4.41296 0.100715
4.41309 0.100844
4.41725 0.100978
4.42171 0.101401
4.42668 0.10234
4.43117 0.100778
4.43486 0.100433
4.4389 0.100442
4.44365 0.101153
4.44711 0.100586
4.45109 0.10053
4.4552 0.100605
4.45943 0.100805
4.46514 0.102477
4.46931 0.100595
4.47341 0.100667
4.4772 0.10042
4.4813 0.100492
4.48624 0.101394
4.48996 0.101081
4.49509 0.102174
4.49708 0.0969341
4.49842 0.100297
4.50336 0.1012
4.50711 0.100914
4.51121 0.100983
4.51134 0.101112
4.51672 0.102464
4.52294 0.102627
4.5255 0.101162
4.52942 0.10104
4.53365 0.101243
4.5375 0.101058
4.54154 0.101067
4.54565 0.101139
4.54963 0.101086
4.55489 0.102314
4.559 0.100369
4.56304 0.100378
4.56708 0.100384
4.57105 0.100325
4.57554 0.100782
4.57971 0.100917
4.58388 0.101055
4.58811 0.101249
4.59343 0.102534
4.59356 0.102662
4.59689 0.0967488
4.59715 0.101039
4.60138 0.101234
4.60798 0.103802
4.61163 0.101406
4.61618 0.101926
4.61997 0.101679
4.62491 0.102581
4.6294 0.103038
4.63421 0.103815
4.63844 0.104012
4.6421 0.103636
4.64768 0.105186
4.65211 0.103564
4.65621 0.103636
4.66026 0.103645
4.66417 0.103526
4.66815 0.10347
4.66828 0.103598
4.67251 0.103796
4.67264 0.103924
4.67662 0.103871
4.6804 0.103623
4.68579 0.104979
4.6906 0.103733
4.6938 0.102903
4.69931 0.0991728
4.69957 0.104641
4.70393 0.103786
4.70771 0.103536
4.71277 0.104566
4.71669 0.104447
4.72111 0.104839
4.72657 0.106257
4.73061 0.106264
4.73497 0.106592
4.74074 0.108333
4.74511 0.106645
4.75011 0.107616
4.75415 0.107625
4.75845 0.107891
4.76243 0.107838
4.76679 0.108167
4.77231 0.109645
4.77243 0.109774
4.77545 0.108756
4.78129 0.110563
4.78527 0.108489
4.78969 0.108881
4.79495 0.110105
4.79848 0.109601
4.8038 0.110889
4.80605 0.105905
4.80778 0.109654
4.81208 0.109917
4.81631 0.110117
4.82035 0.110127
4.82414 0.109879
4.82882 0.110527
4.83459 0.112268
4.83844 0.110067
4.84326 0.110847
4.84698 0.110536
4.85083 0.110354
4.85462 0.110107
4.85892 0.110373
4.86277 0.110188
4.86694 0.110326
4.87303 0.112387
4.87637 0.109674
4.88073 0.110003
4.88477 0.110012
4.88888 0.110081
4.89343 0.110598
4.89356 0.110727
4.8976 0.110733
4.9024 0.111507
4.90574 0.105597
4.90599 0.109887
4.91061 0.11047
4.91446 0.110285
4.91831 0.1101
4.92421 0.111969
4.92844 0.110153
4.93255 0.110225
4.93711 0.110748
4.94089 0.1105
4.9448 0.110378
4.94875 0.11029
4.95247 0.10998
4.95664 0.110117
4.96261 0.11205
4.96659 0.109976
4.97095 0.110305
4.9746 0.109926
4.97871 0.109998
4.98269 0.109945
4.98737 0.110593
4.99109 0.11028
4.99532 0.110478
5.00007 0.111192
5.00392 0.10899
5.00617 0.106029
5.00867 0.110545
5.01425 0.112092
5.01823 0.110019
