% time_sec delay_sec
1.11658 0.0164401
1.11658 0.0164401
1.21656 0.0164183
1.31688 0.016733
1.4147 0.318569
1.41688 0.0167346
1.51656 0.0164161
1.61656 0.0164188
1.71657 0.0164259
1.71739 0.31858
1.81656 0.0164157
1.91607 0.215256
1.91828 0.0181155
1.92009 0.0219409
1.92408 0.0219046
2.01607 0.109853
2.01827 0.0181048
2.01998 0.0218329
2.0241 0.0219205
2.02821 0.0219934
2.03225 0.021999
2.03622 0.021938
2.04041 0.0220924
2.04418 0.021833
2.0483 0.0219242
2.05442 0.0219877
2.05842 0.021954
2.06248 0.0219864
2.06655 0.0220189
2.07052 0.0219585
2.07453 0.0219282
2.0787 0.0220659
2.08268 0.0220095
2.08693 0.0222341
2.09277 0.0240379
2.09752 0.0227351
2.10233 0.0235118
2.10669 0.0238435
2.11221 0.0253278
2.11798 0.0270659
2.12336 0.0232011
2.12554 0.0294114
2.12842 0.0282623
2.13317 0.0289762
2.13798 0.02975
2.14266 0.0303983
2.14279 0.0305266
2.14946 0.0331665
2.16185 0.0314343
2.16595 0.0315063
2.17865 0.0321046
2.18218 0.0316003
2.18231 0.0317287
2.18622 0.0316066
2.19231 0.0336614
2.19577 0.0310717
2.19622 0.0315196
2.2 0.0312692
2.20436 0.0315921
2.20821 0.0314073
2.21212 0.0312853
2.22059 0.0316861
2.22572 0.0327852
2.22822 0.0280557
2.22976 0.0316102
2.22988 0.0317386
2.23386 0.0316852
2.23964 0.0334233
2.25568 0.0313182
2.25979 0.0313902
2.26813 0.0316626
2.2721 0.0316033
2.27608 0.0315499
2.28224 0.0316594
2.28628 0.0316686
2.30109 0.0303415
2.30647 0.0316886
2.30994 0.0311187
2.31455 0.0316984
2.32064 0.033759
2.3236 0.0306616
2.32962 0.0334915
2.33757 0.031362
2.35368 0.0313334
2.35759 0.0312143
2.36164 0.0312236
2.36786 0.0334126
2.37197 0.0314678
2.37614 0.0316055
2.38005 0.0314864
2.38409 0.0314956
2.38839 0.0317588
2.39192 0.0312545
2.39602 0.0313236
2.40013 0.0313956
2.4107 0.0339045
2.41083 0.0340329
2.41391 0.031061
2.42366 0.0327452
2.42809 0.0279248
2.42834 0.0322151
2.4354 0.0312036
2.4397 0.0314668
2.44374 0.0314761
2.44785 0.031551
2.46171 0.0312968
2.46575 0.0313061
2.4698 0.0313154
2.47403 0.0315158
2.4782 0.0316534
2.48224 0.0316627
2.48237 0.0317911
2.48603 0.0314152
2.48616 0.0315436
2.49039 0.0317411
2.49392 0.0312339
2.49404 0.0313622
2.49988 0.0311463
2.50404 0.0312781
2.50802 0.0312218
2.51213 0.0312938
2.52021 0.0313089
2.52573 0.0327932
2.52816 0.027998
2.5297 0.0315555
2.53772 0.0315084
2.5476 0.0333215
2.55164 0.031314
2.55601 0.0316428
2.55934 0.0309474
2.56788 0.0314138
2.57186 0.0313575
2.57609 0.0315579
2.58013 0.0315671
2.58616 0.033565
2.5902 0.0315516
2.59783 0.0311164
2.60219 0.0314452
2.60604 0.0312604
2.61002 0.0312041
2.61413 0.0312761
2.61843 0.0315421
2.62369 0.0327697
2.62805 0.0319201
2.63738 0.033185
2.64168 0.0314343
2.65368 0.0313308
2.65746 0.0310833
2.66151 0.0310926
2.66593 0.0314871
2.66978 0.0313023
2.66991 0.0314307
2.67594 0.0334286
2.68005 0.0314838
2.68383 0.0312363
2.68807 0.0314367
2.69595 0.0312553
2.69974 0.0310078
2.70429 0.0315248
2.70814 0.03134
2.71269 0.0318599
2.72097 0.0300528
2.73566 0.0314672
2.73964 0.0314108
2.74355 0.0312888
2.75164 0.0313073
