% time_sec delay_sec
0.141479 0.0414486
0.151534 0.0515037
0.151534 0.0515037
0.152351 0.0523209
0.154008 0.0539778
0.154546 0.0545151
0.155145 0.0551145
0.155464 0.055434
0.155971 0.0559402
0.156912 0.0568817
0.156912 0.0568817
0.157232 0.0572012
0.160288 0.0602579
0.160288 0.0602579
0.161106 0.0610751
0.161892 0.0618611
0.166317 0.0662864
0.169031 0.0690009
0.173488 0.0734572
0.174616 0.0745854
0.184547 0.0845161
0.184897 0.0848667
0.189882 0.0898518
0.190202 0.0901713
0.192574 0.0925437
0.19532 0.0952893
0.195888 0.0958576
0.197825 0.0977946
0.200228 0.100198
0.202259 0.102228
0.205564 0.105534
0.20607 0.10604
0.207572 0.107541
0.207891 0.107861
0.208335 0.108305
0.208655 0.108624
0.211587 0.111557
0.211906 0.111876
0.213346 0.113315
0.213665 0.113635
0.21442 0.11439
0.216793 0.116762
0.217112 0.117082
0.217112 0.117082
0.218085 0.118054
0.220768 0.120738
0.221088 0.121057
0.221088 0.121057
0.221407 0.121377
0.221727 0.121696
0.223539 0.123509
0.223859 0.123828
0.223859 0.123828
0.227662 0.127631
0.23019 0.130159
0.231691 0.131661
0.233193 0.133162
0.233512 0.133482
0.233512 0.133482
0.234765 0.134734
0.236391 0.13636
0.236804 0.136773
0.237123 0.137093
0.237123 0.137093
0.23822 0.13819
0.239566 0.139536
0.239917 0.139886
0.240392 0.140361
0.240805 0.140774
0.241124 0.141094
0.241444 0.0414363
0.241794 0.141764
0.242114 0.142083
0.242651 0.14262
0.24353 0.1435
0.24497 0.144939
0.245693 0.145663
0.246044 0.146014
0.249132 0.149101
0.251504 0.0514969
0.251824 0.0518164
0.252392 0.0523848
0.253334 0.153303
0.253995 0.053988
0.254315 0.154284
0.254634 0.054627
0.255109 0.0551021
0.255429 0.0554216
0.255935 0.0559277
0.256876 0.0568693
0.256876 0.0568693
0.257196 0.0571888
0.260253 0.0602454
0.260253 0.0602454
0.26107 0.0610626
0.261887 0.0618798
0.263233 0.163202
0.26629 0.0662824
0.269004 0.0689969
0.27346 0.0734532
0.274589 0.0745815
0.284519 0.0845121
0.28487 0.0848627
0.289855 0.0898478
0.290175 0.0901673
0.292547 0.0925397
0.295293 0.0952853
0.295892 0.0958848
0.297798 0.0977906
0.300201 0.100194
0.302231 0.102224
0.305537 0.10553
0.306043 0.106036
0.307607 0.1076
0.307926 0.107919
0.308339 0.108332
0.308659 0.108651
0.311591 0.111584
0.31191 0.111903
0.313318 0.113311
0.313638 0.113631
0.314393 0.114386
0.316765 0.116758
0.317085 0.117078
0.317085 0.117078
0.318089 0.118081
0.320772 0.120765
0.321092 0.121084
0.321092 0.121084
0.321411 0.121404
0.321731 0.121723
0.323574 0.123567
0.323894 0.123886
0.323894 0.123886
0.32779 0.127783
0.330162 0.130155
0.331664 0.131657
0.333259 0.133252
0.333578 0.133571
0.333578 0.133571
0.334738 0.13473
0.336363 0.136356
0.336776 0.136769
0.337096 0.137089
0.337096 0.137089
0.338193 0.138186
0.33957 0.139563
0.339921 0.139913
0.340364 0.140357
0.340808 0.140801
0.341128 0.141121
0.341447 0.0414324
0.341767 0.14176
0.342086 0.142079
0.342624 0.142616
0.343534 0.143527
0.344911 0.144904
0.345604 0.145597
0.346048 0.146041
0.348918 0.148911
0.351508 0.0514929
0.351508 0.0514929
0.352325 0.0523101
0.353329 0.153322
0.353991 0.0539756
0.35431 0.154303
0.35463 0.0546146
0.355136 0.0551207
0.355455 0.0554402
0.355961 0.0559463
0.356872 0.0568568
0.357191 0.0571763
0.357191 0.0571763
0.360248 0.060233
0.360568 0.0605525
0.361105 0.0610897
0.361891 0.0618758
0.363206 0.163198
0.366293 0.0662784
0.369008 0.0689929
0.373464 0.0734493
0.374624 0.0746086
0.384523 0.0845081
0.384874 0.0848587
0.389859 0.0898438
0.390178 0.0901633
0.392551 0.0925357
0.395296 0.0952813
0.395896 0.0958808
0.397833 0.0978177
0.400267 0.100252
0.402235 0.10222
0.405541 0.105526
0.406047 0.106032
0.407579 0.107564
0.407899 0.107884
0.408312 0.108297
0.408631 0.108616
0.411564 0.111549
0.411883 0.111868
0.413322 0.113307
0.413642 0.113627
0.414397 0.114382
0.416769 0.116754
0.417089 0.117074
0.417089 0.117074
0.418092 0.118077
0.420776 0.120761
0.421095 0.12108
0.421095 0.12108
0.421415 0.1214
0.421415 0.1214
0.423538 0.123523
0.423858 0.123843
0.423858 0.123843
0.427817 0.127802
0.430189 0.130174
0.43169 0.131675
0.433192 0.133177
0.433511 0.133496
0.433511 0.133496
0.434733 0.134718
0.43639 0.136375
0.436709 0.136694
0.437029 0.137014
0.437348 0.137333
0.438197 0.138182
0.439574 0.139559
0.439893 0.139878
0.440368 0.140353
0.440781 0.140766
0.441101 0.141086
0.441451 0.0414284
0.441771 0.141756
0.44209 0.142075
0.442659 0.142644
0.443538 0.143523
0.444915 0.1449
0.445608 0.145593
0.446052 0.146037
0.448859 0.148844
0.451512 0.051489
0.451512 0.051489
0.452329 0.0523061
0.453333 0.153318
0.453994 0.0539716
0.454345 0.15433
0.454665 0.0546417
0.45514 0.0551167
0.455459 0.0554362
0.456027 0.0560046
0.456876 0.0568528
0.457195 0.0571723
0.457195 0.0571723
0.460283 0.0602601
0.460283 0.0602601
0.4611 0.0610773
0.461886 0.0618633
0.463201 0.163186
0.46632 0.066297
0.469034 0.0690116
0.473491 0.0734679
0.474588 0.074565
0.48455 0.0845268
0.4849 0.0848774
0.489885 0.0898625
0.490205 0.090182
0.492546 0.0925232
0.495292 0.0952689
0.495891 0.0958683
0.497828 0.0978052
0.500263 0.10024
0.502262 0.102239
0.505567 0.105544
0.506042 0.106019
0.507606 0.107583
0.507925 0.107903
0.508307 0.108284
0.508627 0.108604
0.51159 0.111567
0.51191 0.111887
0.513318 0.113295
0.513637 0.113614
0.514392 0.114369
0.516765 0.116742
0.517084 0.117061
0.517084 0.117061
0.518088 0.118065
