% time_sec delay_sec
0.140429 0.0403981
0.144916 0.0448856
0.153851 0.0538209
0.154171 0.0541404
0.154171 0.0541404
0.155486 0.0554552
0.156552 0.0565212
0.156933 0.0569029
0.157564 0.0575335
0.157883 0.057853
0.157883 0.057853
0.158856 0.0588257
0.160358 0.0603271
0.161081 0.061051
0.161868 0.0618371
0.164893 0.0648626
0.166301 0.0662708
0.166838 0.066808
0.171295 0.0712643
0.172267 0.072237
0.174204 0.0741739
0.174524 0.0744934
0.175621 0.0755906
0.176438 0.0764077
0.176758 0.0767272
0.177513 0.0774822
0.178143 0.0781127
0.178463 0.0784322
0.178782 0.0787518
0.179102 0.0790713
0.179919 0.0798884
0.181047 0.0810166
0.181367 0.0813362
0.181367 0.0813362
0.181779 0.081749
0.183436 0.0834059
0.183756 0.0837255
0.184075 0.084045
0.184644 0.0846133
0.185088 0.0850572
0.185749 0.0857189
0.186131 0.0861006
0.186451 0.0864201
0.18677 0.0867396
0.187121 0.0870902
0.18744 0.0874097
0.189128 0.0890978
0.189603 0.0895728
0.189923 0.0898923
0.193757 0.0937266
0.194077 0.0940461
0.194077 0.0940461
0.195765 0.0957342
0.196924 0.0968935
0.197243 0.097213
0.200051 0.100021
0.200371 0.10034
0.201437 0.101406
0.203591 0.103561
0.204626 0.104596
0.205319 0.105289
0.205639 0.105608
0.20854 0.108509
0.209015 0.108984
0.209956 0.109926
0.211116 0.111085
0.211933 0.111902
0.214554 0.114524
0.215527 0.115496
0.219112 0.119082
0.220023 0.119992
0.23126 0.131229
0.232575 0.132544
0.23305 0.133019
0.233867 0.133836
0.23515 0.13512
0.239576 0.139545
0.240393 0.0403857
0.244911 0.0449042
0.253349 0.153319
0.253855 0.053848
0.254175 0.0541675
0.254175 0.154144
0.254175 0.0541675
0.25549 0.0554823
0.256524 0.0565172
0.256906 0.0568989
0.257537 0.0575295
0.257856 0.057849
0.257856 0.057849
0.258829 0.0588217
0.26033 0.0603231
0.261023 0.160993
0.261343 0.0613354
0.261343 0.161312
0.261849 0.0618415
0.264874 0.0648671
0.266282 0.0662752
0.266789 0.0667814
0.271307 0.0712999
0.27228 0.0722726
0.274217 0.0742095
0.274536 0.074529
0.275602 0.075595
0.276388 0.0763811
0.276708 0.0767006
0.277494 0.0774867
0.278124 0.0781172
0.278444 0.0784367
0.278763 0.0787562
0.279083 0.0790757
0.2799 0.0798929
0.281059 0.0810522
0.281379 0.0813717
0.281698 0.0816912
0.282018 0.0820107
0.283395 0.0833878
0.283714 0.0837073
0.284034 0.0840268
0.284602 0.0845951
0.28514 0.0851324
0.285739 0.0857318
0.286152 0.0861446
0.286471 0.0864641
0.286791 0.0867837
0.28711 0.0871032
0.28743 0.0874227
0.289118 0.0891108
0.289593 0.0895858
0.289912 0.0899053
0.293747 0.0937395
0.294066 0.0940591
0.294386 0.0943786
0.295669 0.0956623
0.296891 0.0968838
0.297211 0.0972033
0.300018 0.100011
0.300338 0.100331
0.301373 0.101366
0.303558 0.103551
0.304593 0.104586
0.305286 0.105279
0.305606 0.105598
0.308507 0.1085
0.309013 0.109006
0.309923 0.109916
0.311083 0.111076
0.312055 0.112048
0.314552 0.114545
0.315525 0.115518
0.319079 0.119072
0.31999 0.119983
0.331413 0.131406
0.332573 0.132565
0.332954 0.132947
0.333865 0.133858
0.335117 0.13511
0.339636 0.139629
0.340422 0.0404071
0.34491 0.0448945
0.353285 0.153278
0.353822 0.0538072
0.354142 0.0541267
0.354142 0.154135
0.354142 0.0541267
0.355488 0.0554726
0.356554 0.0565386
0.356904 0.0568892
0.357535 0.0575198
0.357854 0.0578393
0.357854 0.0578393
0.358858 0.0588431
0.360328 0.0603134
0.361052 0.161045
0.361372 0.0613568
0.361372 0.161365
0.361847 0.0618318
0.364935 0.0649196
0.366281 0.0662655
0.366818 0.0668028
0.371274 0.0712591
0.372247 0.0722318
0.374184 0.0741687
0.374503 0.0744882
0.3756 0.0755853
0.37648 0.0764647
0.376799 0.0767842
0.377492 0.077477
0.378123 0.0781075
0.378442 0.078427
0.378762 0.0787465
0.379081 0.079066
0.379898 0.0798832
0.381058 0.0810425
0.381377 0.081362
0.381377 0.081362
0.381759 0.0817438
0.383416 0.0834007
0.383735 0.0837202
0.384055 0.0840397
0.384623 0.0846081
0.385067 0.085052
0.385729 0.0857137
0.386173 0.0861576
0.386492 0.0864771
0.386812 0.0867966
0.387131 0.0871161
0.387451 0.0874356
0.389108 0.0890926
0.389614 0.0895987
0.389933 0.0899182
0.393736 0.0937214
0.394056 0.0940409
0.394375 0.0943604
0.395752 0.0957374
0.396912 0.0968968
0.397231 0.0972163
0.40007 0.100055
0.40039 0.100375
0.401362 0.101347
0.403579 0.103564
0.404614 0.104599
0.405307 0.105292
0.405626 0.105611
0.408528 0.108513
0.409003 0.108988
0.409944 0.109929
0.411197 0.111182
0.411952 0.111937
0.414542 0.114527
0.415515 0.1155
0.419069 0.119054
0.42001 0.119995
0.431279 0.131264
0.432593 0.132578
0.432975 0.13296
0.433823 0.133808
0.435169 0.135154
0.439595 0.13958
0.440412 0.0403889
0.44493 0.0449075
0.453275 0.15326
0.453843 0.0538201
0.454162 0.0541396
0.454162 0.154147
0.454162 0.0541396
0.455508 0.0554856
0.456543 0.0565205
0.456925 0.0569022
0.457556 0.0575327
0.457875 0.0578522
0.457875 0.0578522
0.458879 0.058856
0.460349 0.0603264
0.460949 0.160934
0.461268 0.0612453
0.461588 0.161573
0.461938 0.0619155
0.464933 0.0649099
0.46631 0.066287
0.466816 0.0667931
0.471303 0.0712805
0.472276 0.0722532
0.474182 0.074159
0.474501 0.0744785
0.475598 0.0755756
0.476416 0.0763928
0.476735 0.0767123
0.47749 0.0774673
0.478121 0.0780978
0.47844 0.0784173
0.47876 0.0787368
0.479079 0.0790564
0.479896 0.0798735
0.481087 0.0810639
0.481087 0.0810639
0.481406 0.0813835
0.481788 0.0817652
0.483414 0.083391
0.483733 0.0837105
0.484053 0.0840301
0.484621 0.0845984
0.485065 0.0850423
0.48582 0.0857973
0.48614 0.0861168
0.486459 0.0864363
0.486779 0.0867558
0.487098 0.0870753
0.487418 0.0873948
0.489199 0.0891762
0.489612 0.089589
0.489931 0.0899085
0.493766 0.0937428
0.494085 0.0940623
0.494405 0.0943818
0.495688 0.0956655
0.49691 0.0968871
0.497229 0.0972066
0.500068 0.100046
0.500388 0.100365
0.501361 0.101338
0.503577 0.103555
0.504612 0.104589
0.505305 0.105282
0.505625 0.105602
0.508526 0.108503
0.509001 0.108978
0.509942 0.109919
0.511102 0.111079
0.51195 0.111927
0.51454 0.114517
0.515513 0.11549
0.519098 0.119075
0.520009 0.119986
0.531246 0.131223
0.532592 0.132569
0.533004 0.132982
0.533915 0.133892
0.535136 0.135114
0.539655 0.139632
0.54041 0.0403792
0.544928 0.0448978
0.553304 0.153281
0.553841 0.0538104
0.554161 0.0541299
0.554161 0.154138
0.554161 0.0541299
0.555507 0.0554759
0.556541 0.0565108
0.556923 0.0568925
0.557554 0.057523
0.557873 0.0578426
0.557873 0.0578426
0.558877 0.0588463
0.560347 0.0603167
0.560947 0.160924
0.561266 0.0612357
0.561266 0.161243
0.561928 0.0618973
0.564922 0.0648918
0.566299 0.0662688
0.566837 0.066806
0.571293 0.0712624
0.572266 0.0722351
0.574203 0.074172
0.574522 0.0744915
0.575619 0.0755886
0.576468 0.0764369
0.576787 0.0767564
0.577511 0.0774802
0.578141 0.0781108
0.578461 0.0784303
0.57878 0.0787498
0.5791 0.0790693
0.579917 0.0798865
0.581076 0.0810458
0.581076 0.0810458
0.581396 0.0813653
0.581778 0.081747
0.583435 0.083404
0.583754 0.0837235
0.584074 0.084043
0.584642 0.0846113
0.585086 0.0850553
0.585748 0.0857169
0.58616 0.0861297
0.58648 0.0864492
0.586799 0.0867687
0.587119 0.0870883
0.587438 0.0874078
0.58922 0.0891892
0.589602 0.0895709
0.589921 0.0898904
0.593755 0.0937246
0.594075 0.0940441
0.594075 0.0940441
0.595701 0.09567
0.596922 0.0968915
0.597242 0.097211
0.600081 0.10005
0.6004 0.100369
0.601466 0.101435
0.60359 0.103559
0.604625 0.104594
0.605317 0.105287
0.605637 0.105606
0.608538 0.108507
0.609013 0.108982
0.609955 0.109924
0.611207 0.111177
0.611962 0.111932
0.614552 0.114522
0.615525 0.115494
0.61911 0.11908
0.620021 0.11999
0.631258 0.131227
0.632604 0.132573
0.632986 0.132955
0.633927 0.133896
0.635149 0.135118
0.639605 0.139574
0.640391 0.0403837
0.64491 0.0449022
0.653316 0.153286
0.653885 0.0538771
0.654204 0.0541966
0.654204 0.154173
0.654204 0.0541966
0.65555 0.0555426
0.656523 0.0565153
0.656904 0.056897
0.657535 0.0575275
0.657854 0.057847
0.657854 0.057847
0.658827 0.0588197
0.660329 0.0603212
0.661021 0.160991
0.661341 0.0613334
0.661341 0.16131
0.661847 0.0618396
0.664873 0.0648651
0.666281 0.0662733
0.666787 0.0667794
0.671274 0.0712669
0.672247 0.0722395
0.674215 0.0742076
0.674534 0.0745271
0.6756 0.0755931
0.676387 0.0763791
0.676706 0.0766986
0.677492 0.0774847
0.678123 0.0781153
0.678442 0.0784348
0.678762 0.0787543
0.679081 0.0790738
0.679898 0.079891
0.681058 0.0810503
0.681377 0.0813698
0.681697 0.0816893
0.682016 0.0820088
0.683393 0.0833858
0.683713 0.0837053
0.684032 0.0840248
0.684601 0.0845932
0.685076 0.0850682
0.685768 0.085761
0.68615 0.0861427
0.68647 0.0864622
0.686789 0.0867817
0.687109 0.0871012
0.687428 0.0874207
0.689116 0.0891088
0.689591 0.0895838
0.689911 0.0899033
0.693745 0.0937376
0.694064 0.0940571
0.694064 0.0940571
0.695659 0.0956519
0.696943 0.0969356
0.697262 0.0972551
0.700008 0.100001
0.700328 0.10032
0.701363 0.101355
0.703548 0.103541
0.704645 0.104638
0.705307 0.1053
0.705627 0.105619
0.708497 0.108489
0.708972 0.108964
0.709944 0.109937
0.711197 0.11119
0.712045 0.112038
0.714542 0.114535
0.715515 0.115507
0.719069 0.119062
0.720011 0.120003
0.731248 0.13124
0.732687 0.132679
0.733006 0.132999
0.733917 0.133909
0.735107 0.1351
0.739595 0.139587
0.740412 0.0403966
0.744899 0.0448841
0.753337 0.15333
0.753874 0.053859
0.754194 0.0541785
0.754194 0.154186
0.754194 0.0541785
0.755509 0.0554933
0.756543 0.0565282
0.756894 0.0568788
0.757556 0.0575405
0.757556 0.0575405
0.757875 0.05786
0.758848 0.0588327
0.760318 0.060303
0.761042 0.161035
0.761362 0.0613464
0.761362 0.161354
0.761868 0.0618525
0.764924 0.0649092
0.766301 0.0662862
0.766808 0.0667924
0.771295 0.0712798
0.772299 0.0722836
0.774174 0.0741583
0.774493 0.0744778
0.77559 0.0755749
0.77647 0.0764543
0.776789 0.0767738
0.777482 0.0774666
0.778112 0.0780971
0.778432 0.0784166
0.778751 0.0787361
0.779071 0.0790556
0.779919 0.0799039
0.781078 0.0810632
0.781078 0.0810632
0.781398 0.0813827
0.781749 0.0817333
0.783406 0.0833903
0.783725 0.0837098
0.784045 0.0840293
0.784613 0.0845977
0.78515 0.0851349
0.785781 0.0857654
0.786131 0.0861161
0.786451 0.0864356
0.78677 0.0867551
0.78709 0.0870746
0.787409 0.0873941
0.789128 0.0891133
0.789604 0.0895883
0.789923 0.0899078
0.793757 0.0937421
0.794077 0.0940616
0.794396 0.0943811
0.79568 0.0956648
0.796933 0.0969174
0.797252 0.0972369
0.80006 0.100045
0.800379 0.100364
0.801352 0.101337
0.803569 0.103554
0.804635 0.10462
0.805297 0.105281
0.805616 0.105601
0.808517 0.108502
0.809023 0.109008
0.809934 0.109919
0.811187 0.111171
0.811942 0.111926
0.814532 0.114516
0.815504 0.115489
0.81909 0.119075
0.82 0.119985
0.831424 0.131409
0.832583 0.132568
0.833058 0.133043
0.833844 0.133829
0.835128 0.135113
0.839647 0.139631
0.840402 0.0403785
0.84492 0.044897
0.853358 0.153343
0.853864 0.0538408
0.854183 0.0541603
0.854183 0.154168
0.854183 0.0541603
0.855498 0.0554751
0.856533 0.05651
0.856915 0.0568918
0.857545 0.0575223
0.857865 0.0578418
0.857865 0.0578418
0.858869 0.0588456
0.860339 0.060316
0.86097 0.160954
0.861289 0.061266
0.861289 0.161274
0.861951 0.0619277
0.864914 0.064891
0.866291 0.0662681
0.866828 0.0668053
0.871285 0.0712616
0.87232 0.0722965
0.874194 0.0741712
0.874514 0.0744907
0.875611 0.0755879
0.87649 0.0764672
0.87681 0.0767867
0.877503 0.0774795
0.878133 0.07811
0.878453 0.0784296
0.878772 0.0787491
0.879092 0.0790686
0.879909 0.0798857
0.881068 0.0810451
0.881388 0.0813646
0.881388 0.0813646
0.881769 0.0817463
0.883426 0.0834033
0.883746 0.0837228
0.884065 0.0840423
0.884634 0.0846106
0.88514 0.0851167
0.88577 0.0857473
0.886183 0.0861601
0.886503 0.0864796
0.886822 0.0867991
0.887142 0.0871186
0.887461 0.0874381
0.889118 0.0890951
0.889593 0.0895701
0.889913 0.0898896
0.893747 0.0937239
0.894066 0.0940434
0.894066 0.0940434
0.895755 0.0957315
0.896914 0.0968908
0.897233 0.0972103
0.900072 0.100049
0.900392 0.100369
0.901364 0.101341
0.903581 0.103558
0.904616 0.104593
0.905309 0.105286
0.905628 0.105605
0.90853 0.108507
0.909036 0.109013
0.909946 0.109923
0.911106 0.111083
0.911954 0.111931
0.914544 0.114521
0.915517 0.115494
0.919102 0.119079
0.920013 0.119989
0.931374 0.131351
0.932595 0.132572
0.933071 0.133047
0.933919 0.133896
