delay_ms
38.654
49.9221
51.268
53.7337
54.893
55.4303
56.0919
57.126799999999996
57.4463
57.4463
58.3568
59.174
60.6443
61.3371
66.44659999999999
69.4722
72.8087
74.2791
74.6297
75.3536
75.67309999999999
75.67309999999999
77.4545
79.6402
80.5196
81.0568
81.3763
81.69590000000001
82.202
82.5215
82.5215
82.841
82.841
83.8759
84.1954
84.1954
84.5771
84.8966
85.3094
85.62889999999999
85.9485
86.268
87.1473
87.46679999999999
87.7864
88.1059
88.7675
89.4603
89.77980000000001
89.77980000000001
90.2548
90.69869999999999
92.13799999999999
92.4575
95.1409
97.3266
98.6726
99.6142
101.48899999999999
105.012
106.825
111.125
111.63199999999999
112.76
113.079
113.616
113.93599999999999
113.93599999999999
115.904
121.542
122.173
128.993
131.428
132.02700000000002
133.933
135.652
136.81099999999998
38.6783
145.84900000000002
49.8927
51.2697
152.561
53.7439
54.9965
55.440400000000004
56.1021
57.137
57.4565
57.4565
58.4292
59.153
60.6545
61.3473
165.345
66.4341
168.13
69.5304
72.8048
74.2751
74.62570000000001
75.34960000000001
75.6691
75.9886
77.459
79.70689999999999
80.5241
81.0613
81.38080000000001
81.7003
82.2065
82.526
82.526
82.8455
82.8455
83.8804
84.1999
84.1999
84.58160000000001
84.9011
85.3139
85.6334
85.9529
86.2724
87.15180000000001
87.4713
87.7908
88.11030000000001
88.772
89.4959
89.8154
89.8154
90.4148
90.7343
92.1736
92.4931
95.1143
97.42439999999999
98.646
99.7431
101.524
104.985
106.798
111.223
111.667
112.76400000000001
113.084
113.621
113.94
113.94
115.90899999999999
121.547
122.17699999999999
128.966
131.525
132.032
133.937
135.68800000000002
136.847
38.6517
145.853
49.897200000000005
51.2742
152.566
53.748400000000004
54.9699
55.4138
56.1066
57.1415
57.461
57.461
58.4026
59.1575
60.659
61.3517
165.349
66.4386
168.13500000000002
69.4726
72.8092
74.2796
74.63019999999999
75.35409999999999
75.6736
75.9931
77.46340000000001
79.6803
80.52860000000001
81.0658
81.3853
81.70479999999999
82.1798
82.49929999999999
82.49929999999999
82.49929999999999
82.8188
83.8537
84.17330000000001
84.17330000000001
84.5861
84.90559999999999
85.2873
85.60679999999999
85.9263
86.2458
87.1563
87.4758
87.79530000000001
88.11479999999999
88.7143
89.4692
89.7887
89.7887
90.3882
90.7077
92.1469
92.4975
95.1187
97.3356
98.6815
99.7164
101.529
104.99
106.80199999999999
111.134
111.641
112.86200000000001
113.182
113.625
113.94500000000001
113.94500000000001
115.913
121.551
122.151
128.971
131.53
132.03599999999997
133.942
135.661
136.82
38.6562
145.857
49.901599999999995
51.2476
152.57000000000002
53.7217
54.9744
55.418299999999995
56.111000000000004
57.1459
57.4654
57.4654
58.407000000000004
59.162
60.632400000000004
61.3562
165.385
66.4431
168.139
69.4771
72.8137
74.28410000000001
74.6347
75.35849999999999
75.678
75.9976
77.4368
79.6848
80.53299999999999
81.0703
81.3898
81.7093
82.18430000000001
82.5038
82.5038
82.8233
82.8233
83.8582
84.17769999999999
84.17769999999999
84.5906
84.9101
85.2918
85.6113
85.9308
86.2503
87.1608
87.4803
87.79979999999999
88.1193
88.7809
89.50479999999999
89.8243
89.8243
90.3927
90.71220000000001
92.1514
92.4709
95.12320000000001
97.34009999999999
98.6549
99.6587
101.502
104.994
106.807
111.139
111.645
112.86699999999999
113.18599999999999
113.63
113.949
113.949
115.917
121.556
122.155
128.975
131.53400000000002
132.041
133.946
135.759
136.825
38.6606
145.862
49.9061
51.2521
152.575
53.7262
54.947700000000005
55.4228
56.1155
57.1504
57.469899999999996
57.469899999999996
58.4115
59.1665
60.6368
61.360699999999994
165.358
66.4476
168.143
69.4816
72.8182
74.2885
74.6392
75.363
75.6825
76.002
77.4413
