% time_sec delay_sec
1.18975 0.0891168
1.18975 0.0891168
1.28974 0.089112
1.38976 0.0891299
1.4871 0.391149
1.48978 0.089152
1.58974 0.0891062
1.68976 0.0891325
1.78975 0.0891156
1.78987 0.391251
1.88973 0.0891044
1.98849 0.287861
1.99261 0.0906137
1.99306 0.0950951
1.99652 0.094525
2.08862 0.18259
2.10063 0.0945954
2.10469 0.0946273
2.10876 0.0946598
2.11283 0.0946972
2.11674 0.0945741
2.12126 0.095059
2.12754 0.095287
2.13144 0.0951615
2.13484 0.0945254
2.13923 0.0948773
2.14288 0.0944955
2.14695 0.094533
2.15118 0.0947254
2.15509 0.0946034
2.15932 0.0947998
2.16515 0.0966031
2.16935 0.0947522
2.1732 0.0945634
2.17717 0.0945031
2.18124 0.0945376
2.18707 0.0963321
2.1872 0.0964605
2.1911 0.0951531
2.19123 0.0952815
2.19245 0.0904495
2.19514 0.0951565
2.19942 0.0954088
2.20269 0.0946448
2.20689 0.0948067
2.21282 0.0967003
2.21294 0.0968287
2.21666 0.0944948
2.22128 0.0950769
2.22474 0.094507
2.22881 0.0945415
2.23351 0.095214
2.23691 0.0945728
2.24117 0.0948014
2.2413 0.0949298
2.24495 0.0945505
2.24905 0.094615
2.25508 0.09661
2.25924 0.0947274
2.25937 0.0948558
2.26325 0.0947021
2.26762 0.0950309
2.27149 0.0948733
2.27524 0.0945912
2.27928 0.0945976
2.28409 0.0953684
2.28422 0.0954968
2.28915 0.096396
2.29267 0.0906768
2.29325 0.0952867
2.29665 0.0946511
2.30261 0.0965774
2.30687 0.0947847
2.31132 0.0952073
2.31466 0.094509
2.31869 0.0945108
2.32296 0.0947394
2.3274 0.0951506
2.3315 0.0952197
2.33484 0.0945214
2.33894 0.0945928
2.34494 0.0945364
2.34538 0.0949843
2.34901 0.0945739
2.35318 0.0947086
2.35706 0.094555
2.36109 0.0945603
2.36513 0.0945621
2.36948 0.0948835
2.37317 0.0945313
2.37727 0.0946033
2.38416 0.0974565
2.38429 0.0975849
2.38711 0.0943533
2.39262 0.0906198
2.39307 0.097118
2.39659 0.094594
2.40101 0.0949826
2.40501 0.0949499
2.40886 0.0947611
2.4129 0.0947635
2.41667 0.0945086
2.42164 0.0954413
2.42485 0.0946146
2.43145 0.0971794
2.43491 0.0945927
2.4393 0.0949526
2.43943 0.095081
2.44289 0.0945081
2.44699 0.0945767
2.45122 0.0947691
2.455 0.0945187
2.45926 0.0947462
2.46343 0.0948764
2.46772 0.0951351
2.47317 0.0965537
2.47731 0.0946401
2.48135 0.0946435
2.48698 0.0962473
2.49115 0.0952008
2.49249 0.0904971
2.49519 0.0952042
2.49947 0.0954564
2.50274 0.0946924
2.50703 0.0949516
2.51132 0.0952068
2.51465 0.0945044
2.52122 0.0970401
2.52481 0.0945817
2.52885 0.0945851
2.53353 0.0952265
2.53689 0.0945583
2.54131 0.0949468
2.54491 0.0945053
2.54901 0.0945738
2.55308 0.0946113
2.55709 0.094586
2.56366 0.0951088
2.56764 0.0950525
2.57152 0.0948988
2.57524 0.0945856
2.57934 0.0946542
2.58414 0.095425
2.5892 0.0964526
2.5926 0.0906051
2.59318 0.0952149
2.59658 0.0945793
2.60084 0.0948044
2.605 0.0949312
2.60512 0.0950596
2.6108 0.0966999
2.61125 0.0971478
2.61471 0.0945611
2.61881 0.0946291
2.62323 0.0950177
2.62336 0.0951461
2.62733 0.0950828
2.6315 0.0952141
2.63489 0.094574
2.63922 0.0948677
2.643 0.0946143
2.64903 0.0966093
2.65319 0.0947272
2.65707 0.0945736
2.66112 0.0945828
2.66512 0.0945536
2.66948 0.0948789
2.6732 0.0945618
2.6773 0.0946298
2.68134 0.0946332
2.6871 0.0963655
2.69114 0.0951905
2.69248 0.0904869
2.69517 0.0951939
2.70104 0.097023
2.70507 0.0950091
2.70886 0.0947582
2.7129 0.0947645
2.71668 0.0945096
2.72263 0.0964285
2.72481 0.0945776
2.72888 0.0946121
2.73346 0.0951601
2.73939 0.0970607
2.74305 0.0946622
2.74699 0.0945712
2.75109 0.0946433
2.75501 0.0945212
2.75939 0.0948771
2.7633 0.0947506
2.76343 0.094879
2.76778 0.0951998
2.77147 0.0948516
2.77522 0.0945695
2.78131 0.0946069
2.78144 0.0947353
2.78445 0.0937116
2.79095 0.0961826
2.79256 0.0905573
2.79499 0.0950077
2.79512 0.095136
2.79947 0.0954545
2.80274 0.0946905
2.80697 0.0948874
2.8071 0.0950158
2.81139 0.095275
2.81472 0.0945726
2.81869 0.0945083
2.82292 0.0947058
2.82879 0.0965378
2.83347 0.0951663
2.83693 0.0945993
2.84183 0.0954664
2.84491 0.0945108
2.84901 0.0945753
2.85318 0.0947101
2.85705 0.0945524
2.8611 0.0945617
2.86764 0.0970702
2.87152 0.0948998
2.87524 0.0945866
2.87937 0.0946863
2.88405 0.0953287
2.88911 0.0963563
2.89257 0.090571
2.89359 0.0956287
2.89661 0.0946079
2.90096 0.0949308
2.90496 0.0948942
2.90874 0.0946392
2.91271 0.0945794
2.91909 0.0969204
2.91921 0.0970488
2.92319 0.0949727
2.92745 0.0951973
2.93078 0.094499
2.93488 0.0945641
2.93943 0.0950755
2.94321 0.0948222
2.94699 0.0945717
2.95112 0.0946709
2.95708 0.0965996
2.96113 0.0945921
2.96513 0.0945668
2.9693 0.0947016
2.96943 0.09483
2.97321 0.094579
2.97731 0.0946431
2.98135 0.0946465
2.98731 0.0965699
2.99121 0.0952665
2.99256 0.0905628
2.99499 0.0950131
2.99512 0.0951415
2.99915 0.0951405
3.00268 0.0946332
3.00877 0.0966924
3.01294 0.0948104
3.01679 0.0946217
3.02095 0.0947559
3.0248 0.0945671
3.02916 0.09489
3.03351 0.0952124
3.03685 0.0945131
3.04117 0.0948038
3.04701 0.0966077
3.05111 0.0946624
3.05124 0.0947908
3.05502 0.0945403
3.05907 0.0945496
3.0633 0.094746
3.06746 0.0948797
3.07118 0.0945621
3.07522 0.0945669
3.07932 0.0946349
3.08326 0.0945395
3.08867 0.0939038
3.10268 0.0946303
3.10701 0.0949274
3.1113 0.0951821
3.1147 0.0945465
3.11876 0.0945789
3.12305 0.0948391
3.12693 0.094682
3.13148 0.095199
3.13681 0.0964887
3.14142 0.0950545
3.14492 0.0945157
3.14896 0.094522
3.15312 0.0946568
3.15325 0.0947852
3.15707 0.0945653
3.16107 0.0945395
3.16511 0.0945419
3.16934 0.0947388
3.17524 0.0966049
3.17934 0.0946566
3.18431 0.0955869
3.18898 0.0962294
3.1926 0.0906036
3.19318 0.0952134
3.19658 0.0945778
3.201 0.0949664
3.20496 0.0948986
3.20884 0.0947409
3.21275 0.0946189
3.21288 0.0947473
3.21669 0.0945279
3.22128 0.095079
3.22756 0.0973277
3.2308 0.0945153
3.2349 0.0945844
3.23901 0.0946559
3.23913 0.0947843
3.24291 0.0945309
3.24304 0.0946593
3.24689 0.0944711
