% time_sec delay_sec
0.13134 0.0313095
0.13788 0.0378498
0.139008 0.038978
0.140199 0.0401684
0.14226 0.0422298
0.143264 0.0432336
0.143926 0.0438952
0.145334 0.0453034
0.145653 0.0456229
0.146222 0.0461912
0.146541 0.0465107
0.147763 0.0477322
0.148518 0.0484872
0.149739 0.0497087
0.150276 0.050246
0.151031 0.0510009
0.152066 0.0520358
0.152572 0.052542
0.154323 0.0542923
0.155358 0.0553271
0.155677 0.0556467
0.156681 0.0566505
0.157 0.05697
0.158564 0.0585336
0.158977 0.0589464
0.159576 0.0595459
0.160331 0.0603009
0.1609 0.0608692
0.161406 0.0613753
0.162347 0.0623169
0.164689 0.0646582
0.165692 0.065662
0.168594 0.0685631
0.170002 0.0699713
0.172001 0.0719704
0.174373 0.0743427
0.174693 0.0746623
0.175012 0.0749818
0.175798 0.0757678
0.176336 0.0763051
0.177806 0.0777754
0.178188 0.0781571
0.178507 0.0784766
0.179013 0.0789828
0.182008 0.0819772
0.183136 0.0831054
0.185042 0.0850112
0.185703 0.0856729
0.186925 0.0868944
0.187493 0.0874628
0.188093 0.0880622
0.188785 0.088755
0.189229 0.0891989
0.190326 0.090296
0.191517 0.0914864
0.191517 0.0914864
0.192085 0.0920547
0.192405 0.0923743
0.192724 0.0926938
0.193044 0.0930133
0.197656 0.0976251
0.198379 0.098349
0.199601 0.0995705
0.20104 0.10101
0.204252 0.104222
0.204696 0.104666
0.20766 0.107629
0.209161 0.109131
0.211409 0.111379
0.213968 0.113938
0.216216 0.116186
0.217904 0.117874
0.223262 0.123232
0.226786 0.126755
0.231335 0.0313282
0.231655 0.131624
0.237853 0.0378458
0.238981 0.038974
0.239581 0.13955
0.24018 0.0401729
0.240748 0.140718
0.24225 0.0422427
0.243254 0.0432465
0.243884 0.0438771
0.245292 0.0452852
0.245612 0.0456047
0.246211 0.0462042
0.246531 0.0465237
0.247286 0.147255
0.24773 0.0477226
0.248485 0.0484775
0.249333 0.149303
0.249715 0.0497075
0.250034 0.150004
0.250354 0.0503465
0.250673 0.150643
0.250993 0.0509855
