% time_sec delay_sec
0.140429 0.0403981
0.144854 0.0448233
0.152887 0.0528566
0.153207 0.0531761
0.153207 0.0531761
0.155175 0.0551442
0.155494 0.0554637
0.155969 0.0559387
0.156475 0.0564448
0.157292 0.057262
0.157612 0.0575815
0.157931 0.057901
0.159931 0.0599001
0.16025 0.0602196
0.16057 0.0605392
0.163471 0.0634403
0.165097 0.0650662
0.166256 0.0662255
0.169935 0.0699042
0.17097 0.0709391
0.172751 0.0727205
0.173382 0.0733511
0.174665 0.0746348
0.175514 0.0754831
0.175833 0.0758026
0.176184 0.0761532
0.176752 0.0767215
0.17732 0.0772899
0.17764 0.0776094
0.177959 0.0779289
0.178777 0.0787461
0.179594 0.0795632
0.179913 0.0798827
0.179913 0.0798827
0.180979 0.0809487
0.181299 0.0812682
0.181867 0.0818366
0.182342 0.0823116
0.18319 0.0831599
0.183572 0.0835416
0.184109 0.0840788
0.184678 0.0846472
0.185028 0.0849978
0.185348 0.0853173
0.185667 0.0856368
0.185987 0.0859563
0.188048 0.0880176
0.188741 0.0887104
0.18906 0.0890299
0.192148 0.0921177
0.192499 0.0924683
0.192818 0.0927878
0.194382 0.0943514
0.195479 0.0954485
0.195985 0.0959547
0.19842 0.0983893
0.198739 0.0987088
0.199836 0.0998059
0.20196 0.101929
0.202901 0.102871
0.203719 0.103688
0.204038 0.104008
0.206939 0.106909
0.207477 0.107446
0.2082 0.10817
0.209795 0.109765
0.210332 0.110302
0.213171 0.113141
0.213709 0.113678
0.217201 0.11717
0.218267 0.118236
0.229162 0.129131
0.230445 0.130415
0.230858 0.130828
0.231706 0.131676
0.233021 0.132991
0.237446 0.137416
0.24041 0.0404026
0.244835 0.0448278
0.250878 0.150847
0.251539 0.151509
0.252885 0.0528781
0.252885 0.0528781
0.253205 0.0531976
0.255142 0.0551345
0.255461 0.055454
0.255936 0.055929
0.256442 0.0564351
0.257259 0.0572523
0.257579 0.0575718
0.257899 0.0578913
0.258405 0.158374
0.258724 0.158694
0.259915 0.0599074
0.260234 0.0602269
0.260554 0.0605464
0.263424 0.0634164
0.265081 0.0650734
0.266209 0.0662016
0.269919 0.0699115
0.270922 0.0709153
0.272735 0.0727278
0.273334 0.0733272
0.274649 0.074642
0.275498 0.0754903
0.275817 0.0758098
0.276168 0.0761604
0.276736 0.0767288
0.277304 0.0772971
0.277624 0.0776166
0.277943 0.0779361
0.278729 0.0787222
0.279578 0.0795705
0.279897 0.07989
0.279897 0.07989
0.280963 0.080956
0.281283 0.0812755
0.281851 0.0818438
0.282326 0.0823188
0.283143 0.083136
0.283556 0.0835488
0.284093 0.0840861
0.284662 0.0846544
0.285012 0.085005
0.285332 0.0853245
0.285651 0.085644
0.285971 0.0859635
0.288001 0.0879938
0.288725 0.0887176
0.288725 0.0887176
0.292124 0.0921164
0.292474 0.092467
0.292794 0.0927866
0.294357 0.0943502
0.295455 0.0954473
0.295961 0.0959535
0.298395 0.098388
0.298715 0.0987075
0.299812 0.0998046
0.301966 0.101959
0.302908 0.102901
0.303694 0.103687
0.304014 0.104006
0.306915 0.106908
0.307452 0.107445
0.308176 0.108169
0.309771 0.109763
0.310308 0.110301
0.313147 0.11314
0.313684 0.113677
0.317176 0.117169
0.318242 0.118235
0.329137 0.12913
0.330421 0.130414
0.330834 0.130826
0.331682 0.131675
0.332997 0.13299
0.337422 0.137415
0.340416 0.0404014
0.344842 0.0448266
0.350853 0.150846
0.351515 0.151508
0.352892 0.0528768
0.352892 0.0528768
0.353211 0.0531963
0.355148 0.0551333
0.355468 0.0554528
0.355943 0.0559278
0.356449 0.0564339
0.357266 0.0572511
0.357586 0.0575706
0.357905 0.0578901
0.35838 0.158373
0.3587 0.158692
0.359921 0.0599062
0.360241 0.0602257
0.36056 0.0605452
0.36343 0.0634152
0.365087 0.0650722
0.366215 0.0662004
0.369925 0.0699102
0.370929 0.070914
0.372742 0.0727265
0.373341 0.073326
0.374656 0.0746408
0.375504 0.0754891
0.375824 0.0758086
0.376174 0.0761592
0.376743 0.0767275
0.377311 0.0772959
0.37763 0.0776154
0.37795 0.0779349
0.378736 0.078721
0.379584 0.0795692
0.379904 0.0798887
0.379904 0.0798887
0.38097 0.0809548
0.381289 0.0812743
0.381858 0.0818426
0.382333 0.0823176
0.38315 0.0831348
0.383563 0.0835476
0.3841 0.0840848
0.384668 0.0846532
0.385019 0.0850038
0.385338 0.0853233
0.385658 0.0856428
0.385977 0.0859623
0.388008 0.0879925
0.388731 0.0887164
0.388731 0.0887164
0.39213 0.0921152
0.392481 0.0924658
0.3928 0.0927853
0.394364 0.094349
0.395461 0.0954461
0.395967 0.0959522
0.398402 0.0983868
0.398721 0.0987063
0.399818 0.0998034
0.401973 0.101958
0.402915 0.1029
0.403701 0.103686
0.40402 0.104005
0.406921 0.106906
0.407459 0.107444
0.408182 0.108167
0.409777 0.109762
0.410314 0.110299
0.413153 0.113138
0.413691 0.113676
0.417183 0.117168
0.418249 0.118234
0.429144 0.129129
0.430427 0.130412
0.43084 0.130825
0.431688 0.131673
0.433003 0.132988
0.437429 0.137414
0.440423 0.0404001
0.444848 0.0448254
0.450891 0.150876
0.451521 0.151506
0.452898 0.0528756
0.452898 0.0528756
0.453218 0.0531951
0.455155 0.055132
0.455474 0.0554515
0.455949 0.0559266
0.456456 0.0564327
0.457273 0.0572499
0.457592 0.0575694
0.457912 0.0578889
0.458387 0.158372
0.458706 0.158691
0.459928 0.0599049
0.460247 0.0602244
0.460567 0.0605439
0.463437 0.063414
0.465094 0.065071
0.466222 0.0661992
0.469932 0.069909
0.470967 0.0709439
0.472748 0.0727253
0.473379 0.0733559
0.474662 0.0746396
0.475511 0.0754879
0.47583 0.0758074
0.476181 0.076158
0.476749 0.0767263
0.477318 0.0772947
0.477637 0.0776142
0.477957 0.0779337
0.478743 0.0787197
0.479591 0.079568
0.47991 0.0798875
0.47991 0.0798875
0.480976 0.0809535
0.481296 0.081273
0.481864 0.0818414
0.482339 0.0823164
0.483156 0.0831336
0.483569 0.0835464
0.484106 0.0840836
0.484675 0.084652
0.485025 0.0850026
0.485345 0.0853221
0.485664 0.0856416
0.485984 0.0859611
0.488014 0.0879913
0.488738 0.0887152
0.488738 0.0887152
0.492137 0.092114
0.492487 0.0924646
0.492807 0.0927841
0.494371 0.0943478
0.495468 0.0954449
0.495974 0.095951
0.498408 0.0983856
0.498728 0.0987051
0.499825 0.0998022
0.50198 0.101957
0.502921 0.102898
0.503707 0.103684
0.504027 0.104004
0.506928 0.106905
0.507465 0.107442
0.508189 0.108166
0.509784 0.109761
0.510321 0.110298
0.51316 0.113137
0.513697 0.113674
0.517189 0.117167
0.518255 0.118233
0.52915 0.129127
0.530434 0.130411
0.530847 0.130824
0.531695 0.131672
0.53301 0.132987
0.537435 0.137412
0.54043 0.0403989
0.544855 0.0448241
0.550897 0.150875
0.551528 0.151505
0.552905 0.0528744
0.552905 0.0528744
0.553225 0.0531939
0.555161 0.0551308
0.555481 0.0554503
0.555956 0.0559253
0.556462 0.0564315
0.557279 0.0572486
0.557599 0.0575681
0.557918 0.0578877
0.558393 0.158371
0.558713 0.15869
0.559934 0.0599037
0.560254 0.0602232
0.560573 0.0605427
0.563443 0.0634128
0.5651 0.0650697
0.566229 0.0661979
0.569938 0.0699078
0.570973 0.0709427
0.572755 0.0727241
0.573385 0.0733546
0.574669 0.0746384
0.575517 0.0754866
0.575837 0.0758061
0.576187 0.0761568
0.576756 0.0767251
0.577324 0.0772934
0.577644 0.0776129
0.577963 0.0779324
0.578749 0.0787185
0.579597 0.0795668
0.579917 0.0798863
0.579917 0.0798863
0.580983 0.0809523
0.581302 0.0812718
0.581871 0.0818401
0.582346 0.0823152
0.583163 0.0831323
0.583576 0.0835452
0.584113 0.0840824
0.584681 0.0846507
0.585032 0.0850013
0.585352 0.0853209
0.585671 0.0856404
0.585991 0.0859599
0.588021 0.0879901
0.588745 0.088714
0.588745 0.088714
0.592143 0.0921128
0.592494 0.0924634
0.592814 0.0927829
0.594377 0.0943465
0.595474 0.0954437
0.59598 0.0959498
0.598446 0.0984155
0.598766 0.098735
0.599832 0.099801
0.601986 0.101956
0.602928 0.102897
0.603714 0.103683
0.604033 0.104003
0.606935 0.106904
0.607472 0.107441
0.608196 0.108165
0.60979 0.10976
0.610328 0.110297
0.613167 0.113136
0.613704 0.113673
0.617196 0.117165
0.618262 0.118231
0.629157 0.129126
0.630441 0.13041
0.630853 0.130823
0.631702 0.131671
0.633016 0.132986
0.637442 0.137411
0.640405 0.0403977
0.64483 0.0448229
0.650904 0.150873
0.651535 0.151504
0.652881 0.0528732
0.652881 0.0528732
0.6532 0.0531927
0.655137 0.0551296
0.655456 0.0554491
0.655932 0.0559241
0.656438 0.0564302
0.657255 0.0572474
0.657574 0.0575669
0.657894 0.0578864
0.6584 0.158369
0.658719 0.158689
0.65991 0.0599025
0.660229 0.060222
0.660549 0.0605415
0.663419 0.0634115
0.665076 0.0650685
0.666204 0.0661967
0.669914 0.0699066
0.670949 0.0709415
0.67273 0.0727229
0.673361 0.0733534
0.674645 0.0746371
0.675493 0.0754854
0.675812 0.0758049
0.676163 0.0761555
0.676731 0.0767239
0.6773 0.0772922
0.677619 0.0776117
0.677939 0.0779312
0.678725 0.0787173
0.679573 0.0795656
0.679892 0.0798851
0.679892 0.0798851
0.680958 0.0809511
0.681278 0.0812706
0.681846 0.0818389
0.682321 0.0823139
0.683139 0.0831311
0.683551 0.0835439
0.684089 0.0840812
0.684657 0.0846495
0.685008 0.0850001
0.685327 0.0853196
0.685647 0.0856391
0.685966 0.0859586
0.687996 0.0879889
0.68872 0.0887127
0.68872 0.0887127
0.692119 0.0921115
0.69247 0.0924621
0.692789 0.0927817
0.694353 0.0943453
0.69545 0.0954424
0.695956 0.0959486
0.698422 0.0984142
0.698741 0.0987337
0.699807 0.0997997
0.701962 0.101954
0.702903 0.102896
0.703689 0.103682
0.704009 0.104002
0.70691 0.106903
0.707447 0.10744
0.708171 0.108164
0.709766 0.109759
0.710303 0.110296
0.713142 0.113135
0.713679 0.113672
0.717171 0.117164
0.718237 0.11823
0.729132 0.129125
0.730416 0.130409
0.730829 0.130821
0.731677 0.13167
0.732992 0.132985
0.737417 0.13741
0.740412 0.0403965
0.744837 0.0448217
0.75088 0.150872
0.75151 0.151503
0.752887 0.0528719
0.752887 0.0528719
0.753207 0.0531914
0.755144 0.0551284
0.755463 0.0554479
0.755969 0.055954
0.756444 0.056429
0.757261 0.0572462
0.757581 0.0575657
0.7579 0.0578852
0.758375 0.158368
0.758695 0.158688
0.759916 0.0599013
0.760236 0.0602208
0.760555 0.0605403
0.763457 0.0634414
0.765083 0.0650673
0.766211 0.0661955
0.769921 0.0699053
0.770955 0.0709402
0.772737 0.0727216
0.773367 0.0733522
0.774651 0.0746359
0.775499 0.0754842
0.775819 0.0758037
0.77617 0.0761543
0.776738 0.0767226
0.777306 0.077291
0.777626 0.0776105
0.777945 0.07793
0.778731 0.0787161
0.77958 0.0795643
0.779899 0.0798838
0.779899 0.0798838
0.780965 0.0809499
0.781285 0.0812694
0.781853 0.0818377
0.782328 0.0823127
0.783145 0.0831299
0.783558 0.0835427
0.784095 0.0840799
0.784664 0.0846483
0.785014 0.0849989
0.785334 0.0853184
0.785653 0.0856379
0.785973 0.0859574
0.788034 0.0880188
0.788727 0.0887115
0.788727 0.0887115
0.792126 0.0921103
0.792476 0.0924609
0.792796 0.0927804
0.794359 0.0943441
0.795456 0.0954412
0.795963 0.0959473
0.798428 0.098413
0.798748 0.0987325
0.799845 0.0998296
0.801968 0.101953
0.80291 0.102895
0.803696 0.103681
0.804016 0.104
0.806917 0.106901
0.807454 0.107439
0.808178 0.108163
0.809773 0.109757
0.81031 0.110295
0.813149 0.113133
0.813686 0.113671
0.817178 0.117163
0.818244 0.118229
0.829139 0.129124
0.830423 0.130407
0.830835 0.13082
0.831684 0.131669
0.832999 0.132983
0.837424 0.137409
0.840418 0.0403952
0.844844 0.0448205
0.850886 0.150871
0.851517 0.151501
0.852894 0.0528707
0.852894 0.0528707
0.853213 0.0531902
0.85515 0.0551271
0.85547 0.0554466
0.855976 0.0559528
0.856451 0.0564278
0.857268 0.057245
0.857588 0.0575645
0.857907 0.057884
0.858382 0.158367
0.858702 0.158686
0.859923 0.0599
0.860243 0.0602195
0.860562 0.060539
0.863463 0.0634402
0.865089 0.0650661
0.866248 0.0662254
0.869927 0.0699041
0.870962 0.070939
0.872743 0.0727204
0.873374 0.073351
0.874658 0.0746347
0.875506 0.075483
0.875826 0.0758025
0.876176 0.0761531
0.876744 0.0767214
0.877313 0.0772898
0.877632 0.0776093
0.877952 0.0779288
0.878769 0.0787459
0.879586 0.0795631
0.879906 0.0798826
0.879906 0.0798826
0.880972 0.0809486
0.881291 0.0812681
0.88186 0.0818365
0.882335 0.0823115
0.883183 0.0831598
0.883565 0.0835415
0.884133 0.0841098
0.88467 0.0846471
0.885021 0.0849977
0.88534 0.0853172
0.88566 0.0856367
0.885979 0.0859562
0.888041 0.0880175
0.888733 0.0887103
0.889053 0.0890298
0.892141 0.0921176
0.892491 0.0924682
0.892811 0.0927877
0.894374 0.0943513
0.895471 0.0954484
0.895978 0.0959546
0.898412 0.0983892
0.898732 0.0987087
0.899829 0.0998058
0.901952 0.101929
0.902894 0.102871
0.903711 0.103688
0.904031 0.104008
0.906932 0.106909
0.907469 0.107446
0.908193 0.10817
0.909788 0.109765
0.910325 0.110302
0.913164 0.113141
0.913701 0.113678
0.917193 0.11717
0.918259 0.118236
0.929154 0.129131
0.930438 0.130415
0.930851 0.130828
0.931699 0.131676
0.933014 0.132991
0.937439 0.137416
0.940433 0.0404025
0.944859 0.0448277
0.95087 0.150847
0.951532 0.151509
0.952909 0.0528779
0.952909 0.0528779
0.953228 0.0531975
0.955165 0.0551344
0.955485 0.0554539
0.95596 0.0559289
0.956466 0.056435
0.957283 0.0572522
0.957603 0.0575717
0.957922 0.0578912
0.958397 0.158374
0.958717 0.158694
0.959938 0.0599073
0.960258 0.0602268
0.960577 0.0605463
0.963447 0.0634163
0.965104 0.0650733
0.966232 0.0662015
0.969942 0.0699114
0.970946 0.0709152
0.972759 0.0727277
0.973358 0.0733271
0.974673 0.0746419
0.975521 0.0754902
0.975841 0.0758097
0.976191 0.0761603
0.97676 0.0767287
0.977328 0.077297
0.977647 0.0776165
0.977967 0.077936
0.978753 0.0787221
0.979601 0.0795704
0.979921 0.0798899
0.979921 0.0798899
0.980987 0.0809559
0.981306 0.0812754
0.981875 0.0818437
0.98235 0.0823187
0.983167 0.0831359
0.98358 0.0835487
0.984117 0.084086
0.984685 0.0846543
0.985036 0.0850049
0.985355 0.0853244
0.985675 0.0856439
0.985994 0.0859634
0.988025 0.0879937
0.988748 0.0887175
0.988748 0.0887175
0.992147 0.0921163
0.992498 0.0924669
0.992817 0.0927864
0.994381 0.0943501
0.995478 0.0954472
0.995984 0.0959533
0.998419 0.0983879
0.998738 0.0987074
0.999835 0.0998045
1.00199 0.101959
1.00293 0.102901
1.00372 0.103687
1.00404 0.104006
1.00693 0.106904
1.00747 0.107441
1.0082 0.108165
1.00979 0.10976
1.01033 0.110297
1.01317 0.113136
1.0137 0.113673
1.0172 0.117166
1.01826 0.118232
1.02916 0.129126
1.03047 0.130441
1.03085 0.130823
1.0317 0.131671
1.03302 0.132986
1.03744 0.137411
1.04041 0.0403979
1.04483 0.0448231
1.05087 0.150842
1.05154 0.151504
1.05288 0.0528734
1.05288 0.0528734
1.0532 0.0531929
1.05517 0.0551609
1.05549 0.0554804
1.05596 0.0559554
1.05644 0.0564304
1.05729 0.0572787
1.05761 0.0575982
1.05793 0.0579177
1.0584 0.158369
1.05872 0.158689
1.05988 0.0598716
1.0602 0.0601911
1.06055 0.0605417
1.06345 0.0634428
1.06511 0.0650998
1.06624 0.066228
1.06991 0.0699068
1.07092 0.0709106
1.07276 0.0727542
1.07336 0.0733536
1.07464 0.0746373
1.07549 0.0754856
1.07581 0.0758051
1.07619 0.0761868
1.0767 0.076693
1.07733 0.0773235
1.07765 0.077643
1.07765 0.077643
1.07875 0.0787401
1.0796 0.0795884
1.07992 0.0799079
1.07992 0.0799079
1.08042 0.0404058
1.08042 0.0404058
1.08042 0.0404058
1.08074 0.0407253
1.08074 0.0404058
1.08074 0.0404058
1.08106 0.0810531
1.08138 0.0813726
1.08186 0.0818476
1.08236 0.0823537
1.08312 0.0831087
1.08353 0.0835215
1.08407 0.0840587
1.08467 0.0846582
1.08502 0.0850088
1.08534 0.0853283
1.08566 0.0856478
1.08597 0.0859673
1.08804 0.0880286
1.08873 0.0887214
1.08873 0.0887214
1.0921 0.0920891
1.09251 0.0925019
1.09283 0.0928214
1.09436 0.094354
1.09543 0.09542
1.09596 0.0959572
1.0984 0.0983918
1.09872 0.0987113
1.09982 0.0998084
1.10042 0.040414
1.10042 0.040414
1.10042 0.040414
1.10073 0.0407335
1.10073 0.040414
1.10073 0.040414
1.10193 0.101918
1.10287 0.102859
1.10368 0.103677
1.104 0.103996
1.1069 0.106897
1.10744 0.107434
1.10817 0.108158
1.10976 0.109753
1.1103 0.11029
1.11317 0.11316
1.11367 0.113666
1.11717 0.117159
1.11823 0.118225
1.12023 0.0402085
1.12023 0.0402085
1.12023 0.0402085
1.12054 0.0405235
1.12054 0.040204
1.12054 0.040204
1.1291 0.129096
1.13048 0.130473
1.13086 0.130855
1.13165 0.131641
1.13296 0.132956
1.13742 0.137412
1.14041 0.0404103
1.14054 0.0402192
1.14054 0.0402192
1.14054 0.0402192
1.14086 0.0405342
1.14086 0.0402147
1.14086 0.0402147
1.14485 0.0448435
1.15086 0.150851
1.15149 0.151482
1.15287 0.0528626
1.15319 0.0531821
1.15319 0.0531821
1.15515 0.0551502
1.15547 0.05545
1.15595 0.0559447
1.15642 0.0564197
1.15727 0.057268
1.15759 0.0575875
1.15791 0.057907
1.15839 0.158378
1.15871 0.158698
1.1599 0.059892
1.16022 0.0602115
1.16034 0.0403146
1.16034 0.0403146
1.16034 0.0403146
1.16066 0.0606397
1.16079 0.0407625
1.16079 0.040443
1.16079 0.040443
1.16344 0.0634432
1.16513 0.0651084
1.16623 0.0662252
1.16994 0.0699154
1.17091 0.0709078
1.17279 0.0727628
1.17335 0.0733508
1.17464 0.0746346
1.17549 0.0754828
1.17581 0.0758023
1.17619 0.0761841
1.17669 0.0766902
1.17732 0.0773207
1.17764 0.0776402
1.17764 0.0776402
1.17874 0.0787373
1.17959 0.0795659
1.17991 0.0799051
1.17991 0.0799051
1.18022 0.0402092
1.18022 0.0402092
1.18022 0.0402092
1.18054 0.0405242
1.18054 0.0402047
1.18054 0.0402047
1.18095 0.080948
1.18127 0.0812623
1.18187 0.0818472
1.18235 0.082342
1.18313 0.083128
1.18351 0.0835097
1.18408 0.0840584
1.18468 0.0846578
1.185 0.084997
1.18532 0.0853165
1.18564 0.085636
1.18596 0.0859555
1.18805 0.0880226
1.18871 0.0887096
1.18903 0.0890291
1.19209 0.0920858
1.1925 0.0924986
1.19282 0.0928181
1.19439 0.0943564
1.19542 0.0954167
1.19596 0.0959539
1.19839 0.0983885
1.19871 0.098708
1.19984 0.0998165
1.20022 0.0402168
1.20022 0.0402168
1.20022 0.0402168
1.20053 0.0405318
1.20053 0.0402123
1.20053 0.0402123
1.20194 0.101937
1.20288 0.102878
1.2037 0.103676
1.20402 0.104015
1.20689 0.106885
1.20743 0.107422
1.20815 0.108146
1.20974 0.109741
1.21031 0.110309
1.21315 0.113148
1.21366 0.113654
1.21715 0.117146
1.21825 0.118243
1.22024 0.0402245
1.22024 0.0402245
1.22024 0.0402245
1.22056 0.0405396
1.22056 0.04022
1.22056 0.04022
1.22912 0.129115
1.23047 0.130461
1.23088 0.130874
1.23166 0.13166
1.23298 0.132975
1.2374 0.1374
1.2404 0.0403953
1.24053 0.0402042
1.24053 0.0402042
1.24053 0.0402042
1.24084 0.0405192
1.24084 0.0401997
1.24084 0.0401997
1.24483 0.0448284
1.25084 0.150839
1.2515 0.151501
1.25288 0.0528787
1.25288 0.0528787
1.2532 0.0531982
1.25514 0.0551351
1.25546 0.055452
1.25596 0.0559607
1.25644 0.0564358
1.25726 0.0572529
1.25758 0.0575724
1.2579 0.057892
1.25837 0.158366
1.25869 0.158686
1.25988 0.0598769
1.2602 0.0601964
1.26052 0.0605133
1.26065 0.040619
1.26065 0.040619
1.26065 0.040619
1.26065 0.040619
1.26065 0.0402995
1.26065 0.0402995
1.26078 0.0404279
1.26343 0.0634003
1.26509 0.0650794
1.26621 0.0662102
1.26989 0.0698863
1.2709 0.0708927
1.27274 0.0727337
1.27334 0.0733358
1.27465 0.0746506
1.27547 0.0754678
1.27579 0.0757873
1.27617 0.076169
1.27671 0.0767062
1.27731 0.0773057
1.27763 0.0776252
1.27795 0.0779447
1.27873 0.0787308
1.27958 0.0795765
1.2799 0.0798985
1.2799 0.0798985
1.28022 0.0402026
1.28022 0.0402026
1.28022 0.0402026
1.28053 0.0405176
1.28053 0.0401981
1.28053 0.0401981
1.28094 0.0809414
1.28126 0.0812452
1.28183 0.0818267
1.28234 0.0823354
1.28312 0.0831214
1.28354 0.0835343
1.28404 0.0840378
1.28464 0.0846372
1.28499 0.0849904
1.28531 0.0853099
1.28563 0.0856295
1.28595 0.085949
1.28804 0.088016
1.28871 0.0887031
1.28903 0.0890226
1.29208 0.0920792
1.2925 0.092492
1.29281 0.0928115
1.29435 0.0943187
1.29541 0.0954101
1.29595 0.0959473
1.29835 0.0983508
1.29867 0.0986703
1.2998 0.0997959
1.30024 0.0402102
1.30024 0.0402102
1.30024 0.0402102
1.30056 0.0405252
1.30056 0.0402057
1.30056 0.0402057
1.3019 0.101899
1.30284 0.102841
1.30366 0.103655
1.30398 0.103977
1.30688 0.106878
1.30742 0.107416
1.30814 0.108139
1.30974 0.109734
1.31031 0.110303
1.31314 0.113141
1.31365 0.113648
1.31714 0.11714
1.31821 0.118206
1.32023 0.040218
1.32023 0.040218
1.32023 0.040218
1.32055 0.040533
1.32055 0.0402135
1.32055 0.0402135
1.32911 0.129109
1.33046 0.130454
1.33087 0.130867
1.33166 0.131653
1.33297 0.132968
1.3374 0.137393
1.34039 0.0403887
1.34052 0.0401976
1.34052 0.0401976
1.34052 0.0401976
1.34087 0.0405437
1.34087 0.0402242
1.34087 0.0402242
1.34482 0.0448219
1.35084 0.150833
1.3515 0.151494
1.35287 0.0528721
1.35319 0.0531916
1.35319 0.0531916
1.35516 0.0551596
1.35548 0.0554625
1.35599 0.0559853
1.35646 0.0564603
1.35728 0.0572775
1.3576 0.057597
1.35792 0.0579165
1.35836 0.15836
1.35868 0.158679
1.35987 0.0598703
1.36019 0.0601898
1.36032 0.0402929
1.36032 0.0402929
1.36032 0.0402929
1.36064 0.0606211
1.36077 0.0407408
1.36077 0.0404213
1.36077 0.0404213
1.36355 0.0635214
1.36517 0.0651521
1.36624 0.0662347
1.36998 0.0699591
1.37089 0.0708861
1.37283 0.0728101
1.37336 0.0733603
1.37468 0.0746751
1.37553 0.0755234
1.37585 0.0758429
1.3762 0.0761935
1.3767 0.0766997
