% time_sec delay_sec
0.134194 0.0341631
0.135228 0.035198
0.13841 0.0383791
0.138885 0.0388541
0.139204 0.0391736
0.139959 0.0399286
0.140279 0.0402481
0.141096 0.0410653
0.1421 0.0420691
0.142979 0.0429485
0.144978 0.0449476
0.145422 0.0453915
0.147763 0.0477328
0.15082 0.0507894
0.151139 0.0511089
0.151552 0.0515218
0.154764 0.0547339
0.156608 0.0565775
0.158141 0.0581101
0.158584 0.058554
0.158904 0.0588735
0.159223 0.059193
0.159223 0.059193
0.163804 0.0637738
0.168758 0.0687278
0.171037 0.0710069
0.171357 0.0713264
0.174569 0.0745385
0.175075 0.0750447
0.175395 0.0753642
0.177363 0.0773322
0.179704 0.0796735
0.180023 0.079993
0.180343 0.0803125
0.184644 0.0846133
0.185181 0.0851505
0.185563 0.0855322
0.186224 0.0861939
0.189499 0.0894683
0.190471 0.090441
0.190884 0.0908538
0.19307 0.0930395
0.196811 0.0967805
0.19713 0.0971
0.199347 0.0993168
0.199667 0.0996364
0.200826 0.100796
0.201146 0.101115
0.201465 0.101435
0.201785 0.101754
0.202104 0.102074
0.203015 0.102984
0.203334 0.103304
0.203809 0.103779
0.204129 0.104098
0.204821 0.104791
0.205172 0.105142
0.21025 0.11022
0.211628 0.111597
0.211947 0.111917
0.212329 0.112298
0.214577 0.114546
0.215114 0.115083
0.216087 0.116056
0.216406 0.116376
0.218343 0.118313
0.220902 0.120872
0.22203 0.122
0.222443 0.122413
0.222763 0.122732
0.223175 0.123145
0.224832 0.124802
0.225867 0.125837
0.234181 0.0341733
0.235215 0.135185
0.235215 0.0352082
0.238396 0.0383893
0.238716 0.138686
0.238716 0.138686
0.239035 0.0390283
0.239035 0.0390283
0.239915 0.0399077
0.240234 0.0402272
0.241083 0.0410755
0.242086 0.0420793
0.242966 0.0429586
0.244965 0.0449578
0.245409 0.0454017
0.24775 0.0477429
0.250527 0.150496
0.250846 0.0508392
0.251166 0.0511587
0.251516 0.0515093
0.251836 0.151806
0.252467 0.152436
0.254714 0.0547073
0.256247 0.156217
0.256598 0.0565905
0.25813 0.058123
0.258574 0.058567
0.258894 0.0588865
0.259213 0.059206
0.259213 0.059206
0.259595 0.159564
0.263771 0.0637641
0.268725 0.0687181
0.271035 0.0710283
0.271355 0.0713478
0.274536 0.0745288
0.275073 0.0750661
0.275393 0.0753856
0.277361 0.0773536
0.279671 0.0796638
0.27999 0.0799833
0.28031 0.0803028
0.284611 0.0846036
0.285148 0.0851408
0.28553 0.0855226
0.286191 0.0861842
0.289466 0.0894586
0.29047 0.0904624
0.290851 0.0908441
0.293068 0.093061
0.296778 0.0967708
0.297097 0.0970903
0.299314 0.0993072
0.299634 0.0996267
0.300824 0.100817
0.301144 0.101137
0.301463 0.101456
0.301783 0.101776
0.302102 0.102095
0.302982 0.102974
0.303301 0.103294
0.303807 0.1038
0.304127 0.10412
0.304788 0.104781
0.30517 0.105163
0.310217 0.11021
0.311595 0.111587
0.311914 0.111907
0.312296 0.112289
0.314544 0.114537
0.315112 0.115105
0.316054 0.116046
0.316373 0.116366
0.31831 0.118303
0.320869 0.120862
0.321997 0.12199
0.322441 0.122434
0.322761 0.122754
0.323142 0.123135
0.324799 0.124792
0.325834 0.125827
0.334179 0.0341636
0.335182 0.135175
0.335502 0.0354869
0.338403 0.0383881
0.338403 0.138396
0.338723 0.138715
0.339042 0.0390271
0.339042 0.0390271
0.339921 0.0399065
0.340241 0.040226
0.341089 0.0410742
0.342093 0.042078
0.342972 0.0429574
0.344972 0.0449565
0.345415 0.0454005
0.347757 0.0477417
0.350502 0.150495
0.350822 0.0508069
0.351141 0.0511264
0.351554 0.0515392
0.351554 0.151547
0.352465 0.152457
0.354744 0.0547287
0.356214 0.156207
0.356596 0.0565808
0.358128 0.0581134
0.358572 0.0585573
0.358892 0.0588768
0.359211 0.0591963
0.359211 0.0591963
0.359562 0.159555
0.363801 0.0637855
0.368723 0.0687084
0.371034 0.0710186
0.371353 0.0713381
0.374534 0.0745192
0.375071 0.0750564
0.375391 0.0753759
0.377359 0.0773439
0.3797 0.0796852
0.38002 0.0800047
0.380339 0.0803242
0.384609 0.0845939
0.385146 0.0851311
0.385559 0.085544
0.386221 0.0862056
0.389495 0.08948
0.390468 0.0904527
0.390849 0.0908344
0.393066 0.0930513
0.396776 0.0967611
0.397096 0.0970806
0.399312 0.0992975
0.399632 0.099617
0.400822 0.100807
0.401142 0.101127
0.401461 0.101446
0.401781 0.101766
0.4021 0.102085
0.40298 0.102965
0.40333 0.103315
0.403805 0.10379
0.404125 0.10411
0.404818 0.104803
0.405168 0.105153
0.410247 0.110232
0.411624 0.111609
0.411943 0.111928
0.412294 0.112279
0.414573 0.114558
0.41511 0.115095
0.416083 0.116068
0.416402 0.116387
0.418339 0.118324
0.420867 0.120852
0.421995 0.12198
0.422439 0.122424
0.422759 0.122744
0.423172 0.123157
0.424798 0.124783
0.425832 0.125817
0.434177 0.0341539
0.435181 0.135166
0.4355 0.0354772
0.438401 0.0383784
0.438721 0.138706
0.438721 0.138706
0.43904 0.0390174
0.43904 0.0390174
0.439951 0.0399279
0.44027 0.0402474
0.441087 0.0410645
0.442091 0.0420683
0.442971 0.0429477
0.44497 0.0449468
0.445414 0.0453908
0.447755 0.047732
0.4505 0.150485
0.45082 0.0507972
0.45114 0.0511167
0.451552 0.0515295
0.451872 0.151857
0.452471 0.152456
0.45475 0.0547275
0.456221 0.156206
0.456602 0.0565796
0.458135 0.0581121
0.458579 0.058556
0.458898 0.0588756
0.459218 0.0591951
0.459218 0.0591951
0.459569 0.159554
0.463807 0.0637843
0.46873 0.0687072
0.47104 0.0710173
0.47136 0.0713369
0.474541 0.0745179
0.475078 0.0750552
0.475398 0.0753747
0.477366 0.0773427
0.479707 0.079684
0.480026 0.0800035
0.480346 0.080323
0.484616 0.0845927
0.485153 0.0851299
0.485566 0.0855427
0.486227 0.0862044
0.489502 0.0894788
0.490474 0.0904515
0.490856 0.0908332
0.493073 0.09305
0.496783 0.0967599
0.497102 0.0970794
0.499319 0.0992962
0.499639 0.0996157
0.500829 0.100806
0.501149 0.101126
0.501468 0.101445
0.501788 0.101765
0.502107 0.102084
0.502986 0.102964
0.503337 0.103314
0.503812 0.103789
0.504132 0.104109
0.504824 0.104801
0.505175 0.105152
0.510253 0.11023
0.51163 0.111608
0.51195 0.111927
0.512301 0.112278
0.51458 0.114557
0.515117 0.115094
0.516089 0.116067
0.516409 0.116386
0.518346 0.118323
0.520874 0.120851
0.522033 0.12201
0.522446 0.122423
0.522765 0.122743
0.523178 0.123155
0.524804 0.124781
0.525839 0.125816
0.534183 0.0341527
0.535187 0.135164
0.535507 0.035476
0.538408 0.0383771
0.538727 0.138704
0.538727 0.138704
0.539047 0.0390162
0.539047 0.0390162
0.539957 0.0399266
0.540277 0.0402462
0.541094 0.0410633
0.542098 0.0420671
0.542977 0.0429465
0.544976 0.0449456
0.54542 0.0453895
0.547761 0.0477308
0.550507 0.150484
0.550827 0.0507959
0.551146 0.0511154
0.551559 0.0515283
0.551878 0.151856
0.552478 0.152455
0.554757 0.0547263
0.556227 0.156204
0.556609 0.0565783
0.558142 0.0581109
0.558585 0.0585548
0.558905 0.0588743
0.559225 0.0591938
0.559225 0.0591938
0.559575 0.159552
0.563814 0.0637831
0.568737 0.068706
0.571047 0.0710161
0.571366 0.0713356
0.574547 0.0745167
0.575085 0.0750539
0.575404 0.0753734
0.577372 0.0773415
0.579713 0.0796827
0.580033 0.0800022
0.580352 0.0803217
0.584622 0.0845915
0.585159 0.0851287
0.585572 0.0855415
0.586234 0.0862032
0.589508 0.0894776
0.590481 0.0904502
0.590863 0.090832
0.593079 0.0930488
0.596789 0.0967587
0.597109 0.0970782
0.599326 0.099295
0.599645 0.0996145
0.600836 0.100805
0.601155 0.101124
0.601475 0.101444
0.601794 0.101763
0.602114 0.102083
0.602993 0.102962
0.603344 0.103313
0.603819 0.103788
0.604138 0.104107
0.604831 0.1048
0.605182 0.105151
0.61026 0.110229
0.611637 0.111606
0.611956 0.111926
0.612307 0.112276
0.614586 0.114555
0.615123 0.115093
0.616096 0.116065
0.616416 0.116385
0.618353 0.118322
0.62088 0.12085
0.62204 0.122009
0.622453 0.122422
0.622772 0.122741
0.623185 0.123154
0.624842 0.124811
0.625846 0.125815
0.634159 0.0341515
0.635194 0.135163
0.635513 0.0355059
0.638383 0.0383759
0.638703 0.138672
0.638703 0.138672
0.639022 0.0390149
0.639022 0.0390149
0.639933 0.0399254
0.640252 0.0402449
0.641069 0.0410621
0.642104 0.042097
0.642953 0.0429453
0.644952 0.0449444
0.645396 0.0453883
0.647737 0.0477296
0.650514 0.150483
0.650833 0.0508258
0.651153 0.0511453
0.651534 0.051527
0.651854 0.151823
0.652484 0.152454
0.654732 0.054725
0.656234 0.156203
0.656585 0.0565771
0.658117 0.0581097
0.658561 0.0585536
0.65888 0.0588731
0.6592 0.0591926
0.6592 0.0591926
0.659582 0.159551
0.663789 0.0637818
0.668743 0.0687358
0.671022 0.0710149
0.671342 0.0713344
0.674523 0.0745155
0.67506 0.0750527
0.67538 0.0753722
0.677348 0.0773402
0.679689 0.0796815
0.680008 0.080001
0.680328 0.0803205
0.684598 0.0845902
0.685135 0.0851275
0.685548 0.0855403
0.686209 0.0862019
0.689484 0.0894763
0.690456 0.090449
0.690869 0.0908618
0.693055 0.0930476
0.696765 0.0967574
0.697084 0.0970769
0.699301 0.0992938
0.699621 0.0996133
0.700811 0.100804
0.701131 0.101123
0.70145 0.101443
0.70177 0.101762
0.702089 0.102082
0.702969 0.102961
0.703319 0.103312
0.703794 0.103787
0.704114 0.104106
0.704806 0.104799
0.705157 0.10515
0.710235 0.110228
0.711612 0.111605
0.711932 0.111925
0.712283 0.112275
0.714562 0.114554
0.715099 0.115092
0.716072 0.116064
0.716391 0.116384
0.718328 0.118321
0.720856 0.120849
0.722015 0.122008
0.722428 0.122421
0.722748 0.12274
0.72316 0.123153
0.724817 0.12481
0.725821 0.125814
0.734197 0.0341814
0.735169 0.135162
0.735489 0.0354736
0.73839 0.0383747
0.738709 0.138702
0.738709 0.138702
0.739029 0.0390137
0.739029 0.0390137
0.739939 0.0399242
0.740259 0.0402437
0.741076 0.0410609
0.742111 0.0420958
0.742959 0.042944
0.744958 0.0449432
0.745402 0.0453871
0.747775 0.0477595
0.750489 0.150482
0.750809 0.0507935
0.751128 0.051113
0.751541 0.0515258
0.751861 0.151853
0.75246 0.152453
0.754739 0.0547238
0.756209 0.156202
0.756591 0.0565759
0.758124 0.0581085
0.758568 0.0585524
0.758887 0.0588719
0.759207 0.0591914
0.759207 0.0591914
0.759557 0.15955
0.763796 0.0637806
0.76875 0.0687346
0.771029 0.0710137
0.771348 0.0713332
0.774529 0.0745143
0.775067 0.0750515
0.775386 0.075371
0.777354 0.077339
0.779696 0.0796803
0.780015 0.0799998
0.780335 0.0803193
0.784604 0.084589
0.785141 0.0851262
0.785554 0.0855391
0.786216 0.0862007
0.78949 0.0894751
0.790463 0.0904478
0.790876 0.0908606
0.793062 0.0930464
0.796771 0.0967562
0.797091 0.0970757
0.799308 0.0992926
0.799627 0.0996121
0.800818 0.100802
0.801137 0.101122
0.801457 0.101442
0.801776 0.101761
0.802096 0.102081
0.802975 0.10296
0.803326 0.103311
0.803801 0.103786
0.80412 0.104105
0.804813 0.104798
0.805164 0.105148
0.810242 0.110227
0.811619 0.111604
0.811939 0.111923
0.812289 0.112274
0.814568 0.114553
0.815105 0.11509
0.816078 0.116063
0.816398 0.116382
0.818335 0.118319
0.820863 0.120847
0.822022 0.122007
0.822435 0.122419
0.822754 0.122739
0.823167 0.123152
0.824824 0.124809
0.825828 0.125813
0.834203 0.0341801
0.835176 0.135161
0.835495 0.0354723
0.838397 0.0383735
0.838716 0.138701
0.838716 0.138701
0.839036 0.0390125
0.839036 0.0390125
0.839946 0.039923
0.840266 0.0402425
0.841083 0.0410596
0.842118 0.0420945
0.842966 0.0429428
0.844965 0.0449419
0.845409 0.0453859
0.847781 0.0477582
0.850527 0.150512
0.850846 0.0508234
0.851166 0.0511429
0.851548 0.0515246
0.851867 0.151852
0.852467 0.152451
0.854746 0.0547226
0.856216 0.156201
0.856598 0.0565747
0.85813 0.0581072
0.858574 0.0585512
0.858894 0.0588707
0.859213 0.0591902
0.859213 0.0591902
0.859595 0.15958
0.863802 0.0637794
0.868756 0.0687334
0.871035 0.0710124
0.871355 0.071332
0.874536 0.074513
0.875073 0.0750503
0.875393 0.0753698
0.877361 0.0773378
0.879702 0.0796791
0.880022 0.0799986
0.880341 0.0803181
0.884611 0.0845878
0.885148 0.085125
0.885561 0.0855378
0.886223 0.0861995
0.889497 0.0894739
0.89047 0.0904466
0.890882 0.0908594
0.893068 0.0930451
0.896809 0.0967861
0.897129 0.0971056
0.899314 0.0992913
0.899634 0.0996108
0.900824 0.100801
0.901144 0.101121
0.901463 0.10144
0.901783 0.10176
0.902102 0.102079
0.902982 0.102959
0.903332 0.103309
0.903807 0.103784
0.904127 0.104104
0.90482 0.104797
0.90517 0.105147
0.910249 0.110226
0.911626 0.111603
0.911945 0.111922
0.912296 0.112273
0.914575 0.114552
0.915112 0.115089
0.916085 0.116062
0.916404 0.116381
0.918341 0.118318
0.920869 0.120846
0.922028 0.122005
0.922441 0.122418
0.922761 0.122738
0.923174 0.123151
0.924831 0.124807
0.925865 0.125842
0.93421 0.0341789
0.935214 0.135191
0.935533 0.0355022
0.938403 0.0383722
0.938723 0.1387
0.938723 0.1387
0.939042 0.0390113
0.939042 0.0390113
0.939953 0.0399217
0.940272 0.0402412
0.941089 0.0410584
0.942124 0.0420933
0.942972 0.0429416
0.944972 0.0449407
0.945416 0.0453846
0.947788 0.047757
0.950534 0.15051
0.950853 0.0508221
0.951173 0.0511416
0.951554 0.0515234
0.951874 0.151851
0.952473 0.15245
0.954752 0.0547214
